index,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary
51,"[0, 40[", Private,226956,High School,9,Spouse not present,Other, Own-child,*,Female,0,0,30,*,<=50K
55,"[40, 80[", Private,237993,Undergraduate,10,Spouse present,Technical, Husband,*,Male,0,0,40,*,>50K
58,"[40, 80[", Private,147372,High School,9,Spouse present,Other, Husband,*,Male,0,0,48,*,<=50K
59,"[0, 40[", Private,188146,High School,9,Spouse present,Technical, Husband,*,Male,5013,0,40,*,<=50K
60,"[0, 40[", Private,59496,Undergraduate,13,Spouse present,Nontechnical, Husband,*,Male,2407,0,40,*,<=50K
61,"[0, 40[", ?,293936,High School,4,Spouse not present,Other, Not-in-family,*,Male,0,0,40,*,<=50K
62,"[40, 80[", Private,149640,High School,9,Spouse present,Other, Husband,*,Male,0,0,40,*,<=50K
64,"[0, 40[", Private,105598,Undergraduate,10,Spouse not present,Technical, Not-in-family,*,Male,0,0,58,*,<=50K
65,"[0, 40[", Private,155537,High School,9,Spouse present,Technical, Husband,*,Male,0,0,40,*,<=50K
66,"[0, 40[", Private,183175,Undergraduate,10,Spouse not present,Other, Not-in-family,*,Female,0,0,40,*,<=50K
68,"[40, 80[", Self-emp-inc,191681,Undergraduate,10,Spouse present,Nontechnical, Husband,*,Male,0,0,50,*,>50K
69,"[0, 40[", ?,200681,Undergraduate,10,Spouse not present,Other, Own-child,*,Male,0,0,40,*,<=50K
70,"[0, 40[", Private,101509,Undergraduate,10,Spouse not present,Technical, Own-child,*,Male,0,0,32,*,<=50K
72,"[0, 40[", Self-emp-not-inc,162298,Undergraduate,13,Spouse present,Nontechnical, Husband,*,Male,0,0,70,*,>50K
73,"[0, 40[", Private,211678,Undergraduate,10,Spouse not present,Technical, Not-in-family,*,Male,0,0,40,*,<=50K
74,"[40, 80[", Private,124744,Undergraduate,10,Spouse present,Technical, Other-relative,*,Male,0,0,20,*,<=50K
75,"[0, 40[", Private,213921,High School,9,Spouse not present,Other, Own-child,*,Male,0,0,40,*,<=50K
77,"[40, 80[", ?,212759,High School,6,Spouse present,Other, Husband,*,Male,0,0,2,*,<=50K
78,"[0, 40[", Private,309634,High School,7,Spouse not present,Other, Own-child,*,Female,0,0,22,*,<=50K
79,"[0, 40[", Local-gov,125927,High School,4,Spouse present,Other, Husband,*,Male,0,0,40,*,<=50K
80,"[0, 40[", Private,446839,High School,9,Spouse not present,Nontechnical, Not-in-family,*,Male,0,0,30,*,<=50K
83,"[40, 80[", Private,159937,High School,9,Spouse present,Nontechnical, Husband,*,Male,0,0,48,*,<=50K
86,"[40, 80[", Local-gov,268234,High School,9,Spouse present,Other, Husband,*,Male,0,0,40,*,>50K
88,"[0, 40[", Private,54334,High School,5,Spouse not present,Nontechnical, Not-in-family,*,Male,0,0,40,*,<=50K
90,"[40, 80[", Private,249977,Professional Education,11,Spouse present,Technical, Husband,*,Male,0,0,40,*,<=50K
91,"[0, 40[", Private,286730,Undergraduate,10,Spouse not present,Technical, Unmarried,*,Female,0,0,40,*,<=50K
92,"[0, 40[", Private,212563,Undergraduate,10,Spouse not present,Technical, Unmarried,*,Female,0,0,25,*,<=50K
94,"[0, 40[", Local-gov,226296,Undergraduate,13,Spouse present,Other, Husband,*,Male,0,0,40,*,>50K
95,"[0, 40[", Local-gov,115585,Undergraduate,10,Spouse not present,Nontechnical, Not-in-family,*,Male,0,0,50,*,<=50K
97,"[0, 40[", Private,202683,Undergraduate,10,Spouse present,Nontechnical, Husband,*,Male,0,0,48,*,>50K
99,"[0, 40[", Federal-gov,249409,High School,9,Spouse not present,Other, Own-child,*,Male,0,0,40,*,<=50K
101,"[40, 80[", Private,198282,Undergraduate,13,Spouse present,Nontechnical, Husband,*,Male,15024,0,60,*,>50K
103,"[0, 40[", Private,188300,Undergraduate,10,Spouse not present,Technical, Own-child,*,Female,0,0,40,*,<=50K
104,"[0, 40[", Private,103432,High School,9,Spouse not present,Technical, Not-in-family,*,Male,0,0,40,*,<=50K
105,"[0, 40[", Self-emp-inc,317660,High School,9,Spouse present,Technical, Husband,*,Male,7688,0,40,*,>50K
106,"[0, 40[", ?,304873,High School,6,Spouse not present,Other, Own-child,*,Female,34095,0,32,*,<=50K
107,"[0, 40[", Private,194901,High School,7,Spouse not present,Nontechnical, Own-child,*,Male,0,0,40,*,<=50K
108,"[0, 40[", Local-gov,189265,High School,9,Spouse not present,Other, Not-in-family,*,Female,0,0,40,*,<=50K
109,"[40, 80[", Private,124692,High School,9,Spouse present,Nontechnical, Husband,*,Male,0,0,40,*,<=50K
110,"[0, 40[", Private,432376,Undergraduate,13,Spouse not present,Nontechnical, Other-relative,*,Male,0,0,40,*,<=50K
112,"[40, 80[", Self-emp-not-inc,335605,High School,9,Spouse present,Other, Husband,*,Male,0,1887,50,*,>50K
115,"[40, 80[", Private,95647,High School,5,Spouse present,Nontechnical, Husband,*,Male,0,0,50,*,<=50K
116,"[40, 80[", Self-emp-inc,303090,Undergraduate,10,Spouse present,Nontechnical, Husband,*,Male,0,0,50,*,<=50K
117,"[40, 80[", Local-gov,197371,Professional Education,11,Spouse present,Technical, Husband,*,Male,0,0,40,*,>50K
118,"[40, 80[", Private,247552,Undergraduate,10,Spouse present,Nontechnical, Husband,*,Male,0,0,56,*,<=50K
119,"[0, 40[", Private,102632,High School,9,Spouse not present,Technical, Not-in-family,*,Male,0,0,41,*,<=50K
120,"[0, 40[", Private,199915,Undergraduate,10,Spouse not present,Other, Own-child,*,Female,0,0,40,*,<=50K
121,"[40, 80[", Private,118853,Undergraduate,13,Spouse present,Nontechnical, Husband,*,Male,0,0,60,*,<=50K
122,"[0, 40[", Private,77143,Undergraduate,13,Spouse not present,Nontechnical, Own-child,*,Male,0,0,40,*,<=50K
123,"[0, 40[", State-gov,267989,Undergraduate,13,Spouse present,Technical, Husband,*,Male,0,0,50,*,>50K
124,"[0, 40[", Private,301606,Undergraduate,10,Spouse not present,Other, Own-child,*,Male,0,0,35,*,<=50K
126,"[0, 40[", Private,111697,Undergraduate,10,Spouse not present,Other, Own-child,*,Female,0,1719,28,*,<=50K
128,"[0, 40[", ?,129305,High School,9,Spouse present,Other, Husband,*,Male,0,0,40,*,<=50K
129,"[0, 40[", Private,365739,Undergraduate,10,Spouse not present,Technical, Not-in-family,*,Male,0,0,40,*,<=50K
131,"[0, 40[", Private,43323,High School,9,Spouse not present,Other, Not-in-family,*,Female,0,1762,40,*,<=50K
132,"[0, 40[", Self-emp-not-inc,120985,High School,9,Spouse present,Technical, Husband,*,Male,4386,0,35,*,<=50K
133,"[0, 40[", Private,254202,Undergraduate,13,Spouse present,Nontechnical, Husband,*,Male,0,0,50,*,<=50K
136,"[40, 80[", Self-emp-not-inc,56920,High School,9,Spouse present,Technical, Husband,*,Male,0,0,60,*,<=50K
138,"[0, 40[", Private,34310,Undergraduate,10,Spouse not present,Nontechnical, Own-child,*,Male,0,0,20,*,<=50K
139,"[40, 80[", Private,81973,Undergraduate,10,Spouse present,Technical, Husband,*,Male,0,0,40,*,>50K
140,"[40, 80[", Self-emp-inc,66614,High School,9,Spouse present,Technical, Husband,*,Male,0,0,40,*,<=50K
142,"[0, 40[", Private,316868,Undergraduate,10,Spouse not present,Other, Own-child,*,Male,0,0,30,*,<=50K
145,"[0, 40[", Private,185814,High School,9,Spouse not present,Other, Unmarried,*,Female,0,0,30,*,<=50K
146,"[0, 40[", Private,175374,Undergraduate,10,Spouse present,Other, Husband,*,Male,0,0,24,*,<=50K
147,"[0, 40[", Private,108293,High School,9,Spouse not present,Other, Unmarried,*,Female,0,0,24,*,<=50K
148,"[40, 80[", Private,181232,High School,7,Spouse present,Technical, Husband,*,Male,0,2179,40,*,<=50K
151,"[0, 40[", Private,198183,High School,9,Spouse not present,Other, Not-in-family,*,Female,0,0,40,*,<=50K
153,"[0, 40[", Private,296158,High School,9,Spouse not present,Technical, Own-child,*,Male,0,0,35,*,<=50K
155,"[40, 80[", Private,187715,High School,9,Spouse present,Technical, Husband,*,Male,0,0,46,*,<=50K
156,"[0, 40[", Private,214542,Undergraduate,13,Spouse not present,Nontechnical, Not-in-family,*,Male,0,0,40,*,<=50K
158,"[0, 40[", Private,191535,High School,9,Spouse not present,Technical, Not-in-family,*,Male,0,0,60,*,<=50K
161,"[0, 40[", Private,252752,High School,9,Spouse not present,Other, Unmarried,*,Female,0,0,40,*,<=50K
165,"[0, 40[", Private,207157,Undergraduate,10,Spouse not present,Other, Unmarried,*,Female,0,0,40,*,<=50K
168,"[0, 40[", Private,25828,High School,7,Spouse not present,Nontechnical, Own-child,*,Male,0,0,16,*,<=50K
170,"[0, 40[", Private,124953,High School,9,Spouse not present,Other, Not-in-family,*,Male,0,1980,40,*,<=50K
171,"[0, 40[", State-gov,175325,High School,9,Spouse present,Other, Husband,*,Male,0,0,40,*,<=50K
172,"[40, 80[", Private,96062,Undergraduate,10,Spouse present,Nontechnical, Husband,*,Male,0,1977,40,*,>50K
173,"[0, 40[", Private,428030,Undergraduate,13,Spouse not present,Technical, Not-in-family,*,Male,0,0,50,*,<=50K
174,"[0, 40[", State-gov,149624,Undergraduate,13,Spouse present,Technical, Husband,*,Male,0,0,40,*,>50K
176,"[0, 40[", Private,312956,High School,9,Spouse not present,Technical, Own-child,*,Male,0,0,40,*,<=50K
177,"[0, 40[", Private,483777,High School,9,Spouse not present,Nontechnical, Not-in-family,*,Male,0,0,40,*,<=50K
178,"[0, 40[", Private,183930,High School,9,Spouse not present,Other, Own-child,*,Male,0,0,12,*,<=50K
179,"[0, 40[", Private,37274,Undergraduate,13,Spouse present,Technical, Husband,*,Male,0,0,65,*,<=50K
180,"[40, 80[", Local-gov,181344,Undergraduate,10,Spouse present,Nontechnical, Husband,*,Male,0,0,38,*,>50K
182,"[0, 40[", Private,633742,Undergraduate,10,Spouse not present,Technical, Not-in-family,*,Male,0,0,45,*,<=50K
183,"[40, 80[", Private,286370,High School,4,Spouse present,Technical, Husband,*,Male,0,0,40,*,>50K
184,"[0, 40[", Federal-gov,29054,Undergraduate,10,Spouse present,Other, Husband,*,Male,0,0,42,*,>50K
185,"[0, 40[", Private,304030,High School,9,Spouse present,Other, Husband,*,Male,0,0,40,*,<=50K
190,"[0, 40[", Private,155222,Undergraduate,10,Spouse not present,Technical, Not-in-family,*,Female,0,0,28,*,<=50K
191,"[0, 40[", Private,159567,Undergraduate,10,Spouse present,Technical, Husband,*,Male,0,0,40,*,<=50K
192,"[40, 80[", Local-gov,523910,Undergraduate,13,Spouse present,Technical, Husband,*,Male,0,0,40,*,<=50K
193,"[40, 80[", Private,120939,Undergraduate,10,Spouse present,Technical, Husband,*,Male,0,0,45,*,<=50K
194,"[40, 80[", Federal-gov,130760,Undergraduate,13,Spouse present,Technical, Husband,*,Male,0,0,24,*,<=50K
196,"[0, 40[", Private,99374,Undergraduate,10,Spouse not present,Technical, Not-in-family,*,Male,0,0,40,*,<=50K
199,"[0, 40[", Self-emp-not-inc,32921,High School,9,Spouse not present,Nontechnical, Not-in-family,*,Male,0,0,40,*,<=50K
201,"[0, 40[", ?,170653,High School,9,Spouse not present,Other, Own-child,*,Male,0,0,40,*,<=50K
202,"[40, 80[", Private,259323,Undergraduate,13,Spouse present,Nontechnical, Husband,*,Male,0,0,50,*,>50K
204,"[0, 40[", State-gov,48211,High School,9,Spouse not present,Other, Unmarried,*,Female,0,0,35,*,<=50K
206,"[0, 40[", Private,128757,Undergraduate,13,Spouse present,Other, Husband,*,Male,7298,0,36,*,>50K
207,"[0, 40[", Private,36270,High School,9,Spouse not present,Technical, Not-in-family,*,Male,0,0,60,*,<=50K
210,"[40, 80[", Local-gov,160943,High School,9,Spouse present,Other, Husband,*,Male,0,0,40,*,<=50K
211,"[0, 40[", Private,208358,High School,9,Spouse present,Technical, Husband,*,Male,0,0,40,*,>50K
213,"[40, 80[", Private,85815,High School,9,Spouse present,Technical, Husband,*,Male,0,0,40,*,<=50K
214,"[40, 80[", Self-emp-inc,125417,High School,4,Spouse present,Technical, Husband,*,Male,0,0,40,*,>50K
215,"[0, 40[", Private,635913,Undergraduate,13,Spouse not present,Nontechnical, Not-in-family,*,Male,0,0,60,*,>50K
217,"[0, 40[", Private,182609,Undergraduate,13,Spouse present,Nontechnical, Husband,*,Male,0,0,50,*,<=50K
218,"[40, 80[", Private,109434,Undergraduate,13,Spouse present,Technical, Husband,*,Male,0,0,55,*,<=50K
219,"[0, 40[", Private,255004,High School,6,Spouse not present,Technical, Not-in-family,*,Male,0,0,40,*,<=50K
220,"[0, 40[", Private,197860,Undergraduate,10,Spouse present,Nontechnical, Husband,*,Male,0,0,40,*,<=50K
223,"[40, 80[", Private,176681,High School,9,Spouse present,Other, Husband,*,Male,0,0,20,*,<=50K
226,"[40, 80[", ?,24215,High School,6,Spouse not present,Other, Not-in-family,*,Female,0,0,10,*,<=50K
227,"[40, 80[", Self-emp-not-inc,167687,High School,9,Spouse present,Other, Husband,*,Male,1409,0,50,*,<=50K
229,"[40, 80[", Private,176796,High School,9,Spouse not present,Other, Not-in-family,*,Female,0,0,40,*,<=50K
230,"[0, 40[", Private,538583,High School,7,Spouse not present,Other, Not-in-family,*,Male,3674,0,40,*,<=50K
232,"[0, 40[", Private,159732,Undergraduate,10,Spouse not present,Other, Not-in-family,*,Male,0,0,42,*,<=50K
233,"[0, 40[", Private,110978,Undergraduate,10,Spouse not present,Technical, Other-relative,*,Female,0,0,40,*,<=50K
235,"[40, 80[", State-gov,268700,High School,9,Spouse present,Other, Husband,*,Male,0,0,40,*,<=50K
237,"[40, 80[", Private,180138,Undergraduate,13,Spouse present,Nontechnical, Husband,*,Male,0,0,50,*,>50K
239,"[0, 40[", Private,115458,High School,9,Spouse not present,Other, Own-child,*,Male,0,0,40,*,<=50K
240,"[40, 80[", Private,347890,Undergraduate,13,Spouse present,Technical, Husband,*,Male,0,0,40,*,>50K
243,"[0, 40[", ?,119156,Undergraduate,10,Spouse not present,Other, Own-child,*,Male,0,0,20,*,<=50K
244,"[0, 40[", Private,179488,Undergraduate,10,Spouse not present,Technical, Not-in-family,*,Male,0,1741,40,*,<=50K
245,"[40, 80[", Private,203580,High School,9,Spouse present,Other, Husband,*,Male,0,0,35,*,<=50K
246,"[40, 80[", Private,236596,High School,9,Spouse present,Other, Husband,*,Male,0,0,45,*,>50K
247,"[0, 40[", Private,183916,High School,9,Spouse not present,Other, Not-in-family,*,Female,0,0,34,*,<=50K
248,"[40, 80[", Private,207578,Professional Education,12,Spouse present,Technical, Husband,*,Male,0,1977,60,*,>50K
249,"[40, 80[", Private,153141,High School,9,Spouse present,Other, Husband,*,Male,0,0,40,*,<=50K
252,"[40, 80[", Local-gov,171328,High School,6,Spouse not present,Other, Unmarried,*,Female,0,0,30,*,<=50K
253,"[0, 40[", Local-gov,27382,Undergraduate,10,Spouse not present,Other, Own-child,*,Male,0,0,40,*,<=50K
255,"[40, 80[", Self-emp-not-inc,303044,High School,9,Spouse present,Other, Husband,*,Male,0,0,40,*,>50K
256,"[0, 40[", Private,117789,High School,9,Spouse not present,Other, Own-child,*,Female,0,0,40,*,<=50K
257,"[0, 40[", Private,172579,High School,9,Spouse not present,Other, Not-in-family,*,Female,0,0,30,*,<=50K
260,"[0, 40[", Private,150042,Undergraduate,13,Spouse not present,Technical, Own-child,*,Female,0,0,40,*,<=50K
261,"[40, 80[", Private,98092,High School,9,Spouse present,Nontechnical, Husband,*,Male,0,0,60,*,<=50K
262,"[0, 40[", Private,245918,High School,7,Spouse not present,Other, Own-child,*,Male,0,0,12,*,<=50K
263,"[40, 80[", Private,146013,Undergraduate,10,Spouse present,Nontechnical, Husband,*,Male,4064,0,40,*,<=50K
264,"[0, 40[", Private,378322,High School,7,Spouse present,Technical, Husband,*,Male,0,0,40,*,<=50K
265,"[0, 40[", Self-emp-inc,257295,Undergraduate,10,Spouse present,Nontechnical, Husband,*,Male,0,0,75,*,>50K
266,"[0, 40[", ?,218956,Undergraduate,10,Spouse not present,Other, Own-child,*,Male,0,0,24,*,<=50K
267,"[40, 80[", Private,21174,High School,9,Spouse present,Nontechnical, Husband,*,Male,0,0,40,*,>50K
268,"[0, 40[", Private,185480,Undergraduate,13,Spouse not present,Technical, Not-in-family,*,Female,0,0,45,*,<=50K
270,"[40, 80[", Private,69867,High School,9,Spouse present,Nontechnical, Husband,*,Male,0,0,40,*,>50K
271,"[0, 40[", Private,191260,High School,5,Spouse not present,Other, Own-child,*,Male,1055,0,24,*,<=50K
275,"[40, 80[", Private,477983,High School,9,Spouse present,Nontechnical, Husband,*,Male,0,0,40,*,<=50K
276,"[40, 80[", Private,170924,Undergraduate,10,Spouse present,Technical, Husband,*,Male,7298,0,40,*,>50K
278,"[0, 40[", Private,193787,Undergraduate,10,Spouse not present,Technical, Own-child,*,Female,0,0,40,*,<=50K
280,"[0, 40[", Private,34918,Undergraduate,13,Spouse not present,Technical, Not-in-family,*,Female,0,0,15,*,<=50K
281,"[40, 80[", Local-gov,97688,Undergraduate,10,Spouse present,Technical, Husband,*,Male,5178,0,40,*,>50K
284,"[0, 40[", Private,205759,High School,9,Spouse not present,Nontechnical, Own-child,*,Male,0,0,40,*,<=50K
286,"[40, 80[", Private,220531,Professional Education,15,Spouse present,Technical, Husband,*,Male,0,0,60,*,>50K
289,"[40, 80[", Private,193884,High School,4,Spouse present,Technical, Husband,*,Male,0,0,40,*,<=50K
290,"[0, 40[", Private,200352,Undergraduate,13,Spouse present,Technical, Husband,*,Male,0,0,45,*,<=50K
292,"[0, 40[", Local-gov,220419,Undergraduate,13,Spouse not present,Other, Not-in-family,*,Male,0,0,56,*,<=50K
293,"[0, 40[", Private,231931,Undergraduate,10,Spouse not present,Nontechnical, Own-child,*,Male,0,0,45,*,<=50K
294,"[0, 40[", Private,248402,Undergraduate,13,Spouse not present,Technical, Unmarried,*,Female,0,0,40,*,<=50K
295,"[40, 80[", Private,111095,High School,9,Spouse present,Other, Husband,*,Male,0,0,16,*,<=50K
298,"[0, 40[", Private,278130,High School,9,Spouse not present,Technical, Own-child,*,Male,0,0,40,*,<=50K
299,"[0, 40[", Private,169469,High School,9,Spouse not present,Nontechnical, Not-in-family,*,Male,0,0,80,*,<=50K
301,"[0, 40[", Private,153718,Undergraduate,10,Spouse not present,Other, Not-in-family,*,Female,0,0,25,*,<=50K
302,"[0, 40[", Private,217460,High School,9,Spouse present,Other, Husband,*,Male,0,0,45,*,>50K
303,"[40, 80[", Private,238638,High School,9,Spouse present,Nontechnical, Husband,*,Male,4386,0,40,*,>50K
305,"[40, 80[", Private,173321,High School,9,Spouse not present,Other, Not-in-family,*,Female,0,0,40,*,<=50K
310,"[0, 40[", Private,59306,Undergraduate,13,Spouse not present,Nontechnical, Not-in-family,*,Male,0,0,40,*,<=50K
312,"[0, 40[", ?,860348,Undergraduate,10,Spouse not present,Other, Own-child,*,Female,0,0,25,*,<=50K
313,"[0, 40[", Self-emp-not-inc,205607,Undergraduate,13,Spouse not present,Technical, Not-in-family,*,Female,0,0,40,*,>50K
314,"[0, 40[", Private,199698,Undergraduate,10,Spouse not present,Nontechnical, Own-child,*,Male,0,0,15,*,<=50K
315,"[0, 40[", Private,191954,Undergraduate,10,Spouse not present,Technical, Not-in-family,*,Male,0,0,40,*,<=50K
316,"[40, 80[", Self-emp-not-inc,138714,Undergraduate,10,Spouse present,Nontechnical, Husband,*,Male,0,0,40,*,<=50K
318,"[0, 40[", Private,423158,Undergraduate,10,Spouse not present,Technical, Not-in-family,*,Female,0,0,40,*,<=50K
319,"[40, 80[", Private,159841,High School,9,Spouse not present,Other, Not-in-family,*,Female,0,0,24,*,<=50K
321,"[40, 80[", Private,50356,Undergraduate,10,Spouse present,Technical, Husband,*,Male,0,1485,50,*,<=50K
322,"[0, 40[", Private,186110,High School,9,Spouse not present,Other, Not-in-family,*,Male,0,0,45,*,<=50K
325,"[40, 80[", Self-emp-not-inc,78383,High School,9,Spouse present,Other, Husband,*,Male,0,0,45,*,<=50K
328,"[40, 80[", Self-emp-not-inc,321171,High School,9,Spouse present,Nontechnical, Husband,*,Male,0,0,40,*,<=50K
331,"[0, 40[", Private,224563,Undergraduate,13,Spouse not present,Other, Not-in-family,*,Male,0,0,40,*,<=50K
333,"[40, 80[", Local-gov,98545,High School,6,Spouse present,Other, Husband,*,Male,0,0,40,*,<=50K
334,"[40, 80[", Private,242606,High School,9,Spouse present,Other, Husband,*,Male,0,0,40,*,<=50K
336,"[0, 40[", Private,94235,High School,9,Spouse not present,Technical, Other-relative,*,Male,0,0,40,*,<=50K
338,"[0, 40[", Private,104112,High School,9,Spouse not present,Nontechnical, Unmarried,*,Male,0,0,30,*,<=50K
339,"[40, 80[", Private,261192,High School,9,Spouse present,Other, Husband,*,Male,0,0,40,*,<=50K
342,"[0, 40[", State-gov,119272,High School,9,Spouse present,Other, Husband,*,Male,7298,0,40,*,>50K
343,"[0, 40[", Private,85043,High School,9,Spouse not present,Other, Not-in-family,*,Male,0,0,20,*,<=50K
344,"[0, 40[", State-gov,293364,Undergraduate,10,Spouse not present,Other, Own-child,*,Female,0,0,40,*,<=50K
346,"[40, 80[", ?,36135,High School,7,Spouse present,Other, Husband,*,Male,0,0,8,*,<=50K
349,"[0, 40[", Private,156464,Undergraduate,13,Spouse not present,Technical, Own-child,*,Male,0,0,25,*,<=50K
350,"[0, 40[", Private,117963,Undergraduate,13,Spouse present,Nontechnical, Husband,*,Male,0,0,40,*,>50K
351,"[0, 40[", Private,192262,High School,9,Spouse present,Other, Husband,*,Male,0,0,40,*,<=50K
352,"[0, 40[", Private,111363,Undergraduate,13,Spouse present,Nontechnical, Husband,*,Male,0,0,40,*,>50K
353,"[40, 80[", Local-gov,329752,High School,7,Spouse present,Other, Husband,*,Male,0,0,30,*,<=50K
355,"[0, 40[", Federal-gov,95432,High School,9,Spouse present,Other, Husband,*,Male,0,0,40,*,>50K
357,"[40, 80[", Private,96129,Professional Education,11,Spouse present,Technical, Husband,*,Male,0,0,40,*,>50K
359,"[0, 40[", Self-emp-not-inc,117125,High School,5,Spouse present,Technical, Husband,*,Male,0,0,40,*,<=50K
364,"[0, 40[", Private,410439,High School,9,Spouse not present,Nontechnical, Not-in-family,*,Male,0,0,55,*,<=50K
365,"[0, 40[", Private,92262,High School,9,Spouse present,Technical, Husband,*,Male,0,0,40,*,<=50K
366,"[40, 80[", Self-emp-not-inc,183081,Undergraduate,10,Spouse present,Nontechnical, Husband,*,Male,0,0,45,*,<=50K
370,"[0, 40[", Federal-gov,185885,Undergraduate,10,Spouse not present,Other, Unmarried,*,Female,0,0,15,*,<=50K
371,"[0, 40[", Private,89821,High School,7,Spouse not present,Other, Own-child,*,Male,0,0,10,*,<=50K
372,"[40, 80[", State-gov,184018,Professional Education,11,Spouse present,Technical, Husband,*,Male,0,0,38,*,>50K
373,"[40, 80[", Private,256649,High School,9,Spouse present,Technical, Husband,*,Male,0,0,40,*,<=50K
375,"[0, 40[", Local-gov,350845,Undergraduate,10,Spouse not present,Other, Own-child,*,Female,0,0,10,*,<=50K
377,"[0, 40[", Private,35633,Undergraduate,10,Spouse not present,Nontechnical, Not-in-family,*,Male,0,0,40,*,<=50K
382,"[0, 40[", Private,344991,Undergraduate,10,Spouse present,Technical, Husband,*,Male,0,0,40,*,<=50K
385,"[0, 40[", Private,396099,High School,9,Spouse not present,Other, Not-in-family,*,Female,0,0,25,*,<=50K
386,"[0, 40[", Private,134152,High School,9,Spouse not present,Technical, Not-in-family,*,Male,0,0,40,*,<=50K
