index,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary
43,*, Private,94638,*,9,Spouse not present,*, Unmarried,*,Female,0,0,40,*,<=50K
44,*, Private,289980,*,9,Spouse not present,*, Not-in-family,*,Male,0,0,35,*,<=50K
45,*, Federal-gov,337895,*,13,Spouse present,*, Husband,*,Male,0,0,40,*,>50K
46,*, Private,144361,*,9,Spouse present,*, Husband,*,Male,0,0,38,*,<=50K
47,*, Private,128354,*,14,Spouse not present,*, Unmarried,*,Female,0,0,40,*,<=50K
48,*, State-gov,101603,*,11,Spouse present,*, Husband,*,Male,0,0,40,*,<=50K
49,*, Private,271466,*,11,Spouse not present,*, Not-in-family,*,Male,0,0,43,*,<=50K
50,*, Private,32275,*,10,Spouse present,*, Wife,*,Female,0,0,40,*,<=50K
52,*, Private,51835,*,15,Spouse present,*, Wife,*,Female,0,1902,60,*,>50K
53,*, Federal-gov,251585,*,13,Spouse not present,*, Not-in-family,*,Male,0,0,55,*,>50K
54,*, Self-emp-inc,109832,*,9,Spouse not present,*, Not-in-family,*,Male,0,0,60,*,<=50K
55,*, Private,237993,*,10,Spouse present,*, Husband,*,Male,0,0,40,*,>50K
56,*, Private,216666,*,3,Spouse present,*, Husband,*,Male,0,0,40,*,<=50K
57,*, Private,56352,*,11,Spouse present,*, Husband,*,Male,0,0,40,*,<=50K
58,*, Private,147372,*,9,Spouse present,*, Husband,*,Male,0,0,48,*,<=50K
59,*, Private,188146,*,9,Spouse present,*, Husband,*,Male,5013,0,40,*,<=50K
60,*, Private,59496,*,13,Spouse present,*, Husband,*,Male,2407,0,40,*,<=50K
62,*, Private,149640,*,9,Spouse present,*, Husband,*,Male,0,0,40,*,<=50K
63,*, Private,116632,*,16,Spouse present,*, Husband,*,Male,0,0,45,*,>50K
64,*, Private,105598,*,10,Spouse not present,*, Not-in-family,*,Male,0,0,58,*,<=50K
65,*, Private,155537,*,9,Spouse present,*, Husband,*,Male,0,0,40,*,<=50K
66,*, Private,183175,*,10,Spouse not present,*, Not-in-family,*,Female,0,0,40,*,<=50K
67,*, Private,169846,*,9,Spouse present,*, Wife,*,Female,0,0,40,*,>50K
68,*, Self-emp-inc,191681,*,10,Spouse present,*, Husband,*,Male,0,0,50,*,>50K
69,*, ?,200681,*,10,Spouse not present,*, Own-child,*,Male,0,0,40,*,<=50K
70,*, Private,101509,*,10,Spouse not present,*, Own-child,*,Male,0,0,32,*,<=50K
71,*, Private,309974,*,13,Spouse not present,*, Own-child,*,Female,0,0,40,*,<=50K
72,*, Self-emp-not-inc,162298,*,13,Spouse present,*, Husband,*,Male,0,0,70,*,>50K
73,*, Private,211678,*,10,Spouse not present,*, Not-in-family,*,Male,0,0,40,*,<=50K
74,*, Private,124744,*,10,Spouse present,*, Other-relative,*,Male,0,0,20,*,<=50K
75,*, Private,213921,*,9,Spouse not present,*, Own-child,*,Male,0,0,40,*,<=50K
76,*, Private,32214,*,12,Spouse present,*, Husband,*,Male,0,0,40,*,<=50K
77,*, ?,212759,*,6,Spouse present,*, Husband,*,Male,0,0,2,*,<=50K
78,*, Private,309634,*,7,Spouse not present,*, Own-child,*,Female,0,0,22,*,<=50K
79,*, Local-gov,125927,*,4,Spouse present,*, Husband,*,Male,0,0,40,*,<=50K
80,*, Private,446839,*,9,Spouse not present,*, Not-in-family,*,Male,0,0,30,*,<=50K
81,*, Private,276515,*,13,Spouse present,*, Husband,*,Male,0,0,40,*,<=50K
82,*, Private,51618,*,9,Spouse present,*, Wife,*,Female,0,0,40,*,<=50K
83,*, Private,159937,*,9,Spouse present,*, Husband,*,Male,0,0,48,*,<=50K
84,*, Private,343591,*,9,Spouse not present,*, Not-in-family,*,Female,14344,0,40,*,>50K
85,*, Private,346253,*,9,Spouse not present,*, Own-child,*,Female,0,0,35,*,<=50K
86,*, Local-gov,268234,*,9,Spouse present,*, Husband,*,Male,0,0,40,*,>50K
87,*, Private,202051,*,14,Spouse present,*, Husband,*,Male,0,0,50,*,<=50K
88,*, Private,54334,*,5,Spouse not present,*, Not-in-family,*,Male,0,0,40,*,<=50K
89,*, Federal-gov,410867,*,16,Spouse not present,*, Not-in-family,*,Female,0,0,50,*,>50K
90,*, Private,249977,*,11,Spouse present,*, Husband,*,Male,0,0,40,*,<=50K
91,*, Private,286730,*,10,Spouse not present,*, Unmarried,*,Female,0,0,40,*,<=50K
92,*, Private,212563,*,10,Spouse not present,*, Unmarried,*,Female,0,0,25,*,<=50K
94,*, Local-gov,226296,*,13,Spouse present,*, Husband,*,Male,0,0,40,*,>50K
95,*, Local-gov,115585,*,10,Spouse not present,*, Not-in-family,*,Male,0,0,50,*,<=50K
96,*, Self-emp-not-inc,191277,*,16,Spouse present,*, Husband,*,Male,0,1902,60,*,>50K
97,*, Private,202683,*,10,Spouse present,*, Husband,*,Male,0,0,48,*,>50K
99,*, Federal-gov,249409,*,9,Spouse not present,*, Own-child,*,Male,0,0,40,*,<=50K
101,*, Private,198282,*,13,Spouse present,*, Husband,*,Male,15024,0,60,*,>50K
102,*, Self-emp-not-inc,149116,*,14,Spouse not present,*, Not-in-family,*,Female,0,0,50,*,<=50K
103,*, Private,188300,*,10,Spouse not present,*, Own-child,*,Female,0,0,40,*,<=50K
104,*, Private,103432,*,9,Spouse not present,*, Not-in-family,*,Male,0,0,40,*,<=50K
105,*, Self-emp-inc,317660,*,9,Spouse present,*, Husband,*,Male,7688,0,40,*,>50K
106,*, ?,304873,*,6,Spouse not present,*, Own-child,*,Female,34095,0,32,*,<=50K
107,*, Private,194901,*,7,Spouse not present,*, Own-child,*,Male,0,0,40,*,<=50K
108,*, Local-gov,189265,*,9,Spouse not present,*, Not-in-family,*,Female,0,0,40,*,<=50K
109,*, Private,124692,*,9,Spouse present,*, Husband,*,Male,0,0,40,*,<=50K
110,*, Private,432376,*,13,Spouse not present,*, Other-relative,*,Male,0,0,40,*,<=50K
111,*, Private,65324,*,15,Spouse present,*, Husband,*,Male,0,0,40,*,>50K
112,*, Self-emp-not-inc,335605,*,9,Spouse present,*, Husband,*,Male,0,1887,50,*,>50K
113,*, Private,377869,*,10,Spouse present,*, Wife,*,Female,4064,0,25,*,<=50K
114,*, Private,102864,*,9,Spouse not present,*, Own-child,*,Female,0,0,40,*,<=50K
115,*, Private,95647,*,5,Spouse present,*, Husband,*,Male,0,0,50,*,<=50K
116,*, Self-emp-inc,303090,*,10,Spouse present,*, Husband,*,Male,0,0,50,*,<=50K
117,*, Local-gov,197371,*,11,Spouse present,*, Husband,*,Male,0,0,40,*,>50K
118,*, Private,247552,*,10,Spouse present,*, Husband,*,Male,0,0,56,*,<=50K
119,*, Private,102632,*,9,Spouse not present,*, Not-in-family,*,Male,0,0,41,*,<=50K
120,*, Private,199915,*,10,Spouse not present,*, Own-child,*,Female,0,0,40,*,<=50K
121,*, Private,118853,*,13,Spouse present,*, Husband,*,Male,0,0,60,*,<=50K
123,*, State-gov,267989,*,13,Spouse present,*, Husband,*,Male,0,0,50,*,>50K
124,*, Private,301606,*,10,Spouse not present,*, Own-child,*,Male,0,0,35,*,<=50K
125,*, Private,287828,*,13,Spouse present,*, Wife,*,Female,0,0,40,*,>50K
126,*, Private,111697,*,10,Spouse not present,*, Own-child,*,Female,0,1719,28,*,<=50K
127,*, Private,114937,*,12,Spouse present,*, Husband,*,Male,0,0,40,*,>50K
128,*, ?,129305,*,9,Spouse present,*, Husband,*,Male,0,0,40,*,<=50K
129,*, Private,365739,*,10,Spouse not present,*, Not-in-family,*,Male,0,0,40,*,<=50K
130,*, Private,69621,*,12,Spouse not present,*, Not-in-family,*,Female,0,0,60,*,<=50K
131,*, Private,43323,*,9,Spouse not present,*, Not-in-family,*,Female,0,1762,40,*,<=50K
132,*, Self-emp-not-inc,120985,*,9,Spouse present,*, Husband,*,Male,4386,0,35,*,<=50K
133,*, Private,254202,*,13,Spouse present,*, Husband,*,Male,0,0,50,*,<=50K
134,*, Private,146195,*,12,Spouse not present,*, Not-in-family,*,Female,0,0,36,*,<=50K
135,*, Federal-gov,125933,*,14,Spouse present,*, Husband,*,Male,0,0,40,*,>50K
136,*, Self-emp-not-inc,56920,*,9,Spouse present,*, Husband,*,Male,0,0,60,*,<=50K
137,*, Private,163127,*,11,Spouse present,*, Wife,*,Female,0,0,35,*,<=50K
138,*, Private,34310,*,10,Spouse not present,*, Own-child,*,Male,0,0,20,*,<=50K
139,*, Private,81973,*,10,Spouse present,*, Husband,*,Male,0,0,40,*,>50K
140,*, Self-emp-inc,66614,*,9,Spouse present,*, Husband,*,Male,0,0,40,*,<=50K
141,*, Private,232782,*,10,Spouse not present,*, Own-child,*,Female,0,0,40,*,<=50K
142,*, Private,316868,*,10,Spouse not present,*, Own-child,*,Male,0,0,30,*,<=50K
143,*, Private,196584,*,11,Spouse not present,*, Not-in-family,*,Female,0,1564,40,*,>50K
145,*, Private,185814,*,9,Spouse not present,*, Unmarried,*,Female,0,0,30,*,<=50K
146,*, Private,175374,*,10,Spouse present,*, Husband,*,Male,0,0,24,*,<=50K
147,*, Private,108293,*,9,Spouse not present,*, Unmarried,*,Female,0,0,24,*,<=50K
148,*, Private,181232,*,7,Spouse present,*, Husband,*,Male,0,2179,40,*,<=50K
149,*, ?,174662,*,10,Spouse not present,*, Not-in-family,*,Female,0,0,40,*,<=50K
150,*, Local-gov,186009,*,10,Spouse not present,*, Unmarried,*,Female,0,0,38,*,<=50K
151,*, Private,198183,*,9,Spouse not present,*, Not-in-family,*,Female,0,0,40,*,<=50K
153,*, Private,296158,*,9,Spouse not present,*, Own-child,*,Male,0,0,35,*,<=50K
154,*, ?,252903,*,9,Spouse not present,*, Not-in-family,*,Male,0,0,45,*,>50K
155,*, Private,187715,*,9,Spouse present,*, Husband,*,Male,0,0,46,*,<=50K
156,*, Private,214542,*,13,Spouse not present,*, Not-in-family,*,Male,0,0,40,*,<=50K
158,*, Private,191535,*,9,Spouse not present,*, Not-in-family,*,Male,0,0,60,*,<=50K
161,*, Private,252752,*,9,Spouse not present,*, Unmarried,*,Female,0,0,40,*,<=50K
162,*, Self-emp-inc,78374,*,14,Spouse not present,*, Unmarried,*,Female,0,0,40,*,<=50K
164,*, Self-emp-not-inc,201080,*,14,Spouse present,*, Husband,*,Male,0,0,40,*,>50K
165,*, Private,207157,*,10,Spouse not present,*, Unmarried,*,Female,0,0,40,*,<=50K
166,*, Federal-gov,235485,*,12,Spouse not present,*, Not-in-family,*,Male,0,0,42,*,<=50K
168,*, Private,25828,*,7,Spouse not present,*, Own-child,*,Male,0,0,16,*,<=50K
170,*, Private,124953,*,9,Spouse not present,*, Not-in-family,*,Male,0,1980,40,*,<=50K
171,*, State-gov,175325,*,9,Spouse present,*, Husband,*,Male,0,0,40,*,<=50K
172,*, Private,96062,*,10,Spouse present,*, Husband,*,Male,0,1977,40,*,>50K
173,*, Private,428030,*,13,Spouse not present,*, Not-in-family,*,Male,0,0,50,*,<=50K
174,*, State-gov,149624,*,13,Spouse present,*, Husband,*,Male,0,0,40,*,>50K
176,*, Private,312956,*,9,Spouse not present,*, Own-child,*,Male,0,0,40,*,<=50K
177,*, Private,483777,*,9,Spouse not present,*, Not-in-family,*,Male,0,0,40,*,<=50K
178,*, Private,183930,*,9,Spouse not present,*, Own-child,*,Male,0,0,12,*,<=50K
179,*, Private,37274,*,13,Spouse present,*, Husband,*,Male,0,0,65,*,<=50K
180,*, Local-gov,181344,*,10,Spouse present,*, Husband,*,Male,0,0,38,*,>50K
181,*, Private,114580,*,10,Spouse not present,*, Not-in-family,*,Female,0,0,40,*,<=50K
182,*, Private,633742,*,10,Spouse not present,*, Not-in-family,*,Male,0,0,45,*,<=50K
183,*, Private,286370,*,4,Spouse present,*, Husband,*,Male,0,0,40,*,>50K
184,*, Federal-gov,29054,*,10,Spouse present,*, Husband,*,Male,0,0,42,*,>50K
185,*, Private,304030,*,9,Spouse present,*, Husband,*,Male,0,0,40,*,<=50K
186,*, Self-emp-not-inc,143129,*,13,Spouse not present,*, Not-in-family,*,Female,0,0,40,*,<=50K
187,*, ?,135105,*,13,Spouse not present,*, Not-in-family,*,Female,0,0,50,*,<=50K
188,*, Private,99928,*,14,Spouse present,*, Wife,*,Female,0,0,50,*,<=50K
189,*, State-gov,109567,*,16,Spouse present,*, Husband,*,Male,0,0,1,*,>50K
190,*, Private,155222,*,10,Spouse not present,*, Not-in-family,*,Female,0,0,28,*,<=50K
191,*, Private,159567,*,10,Spouse present,*, Husband,*,Male,0,0,40,*,<=50K
192,*, Local-gov,523910,*,13,Spouse present,*, Husband,*,Male,0,0,40,*,<=50K
193,*, Private,120939,*,10,Spouse present,*, Husband,*,Male,0,0,45,*,<=50K
194,*, Federal-gov,130760,*,13,Spouse present,*, Husband,*,Male,0,0,24,*,<=50K
195,*, Private,197387,*,3,Spouse present,*, Other-relative,*,Male,0,0,40,*,<=50K
196,*, Private,99374,*,10,Spouse not present,*, Not-in-family,*,Male,0,0,40,*,<=50K
197,*, Federal-gov,56795,*,14,Spouse not present,*, Not-in-family,*,Female,14084,0,55,*,>50K
198,*, Private,138992,*,14,Spouse present,*, Other-relative,*,Male,7298,0,40,*,>50K
199,*, Self-emp-not-inc,32921,*,9,Spouse not present,*, Not-in-family,*,Male,0,0,40,*,<=50K
200,*, Private,397317,*,14,Spouse not present,*, Not-in-family,*,Female,0,1876,40,*,<=50K
202,*, Private,259323,*,13,Spouse present,*, Husband,*,Male,0,0,50,*,>50K
203,*, Local-gov,254817,*,10,Spouse not present,*, Not-in-family,*,Female,0,1340,40,*,<=50K
204,*, State-gov,48211,*,9,Spouse not present,*, Unmarried,*,Female,0,0,35,*,<=50K
205,*, Private,140164,*,7,Spouse not present,*, Own-child,*,Female,0,0,40,*,<=50K
206,*, Private,128757,*,13,Spouse present,*, Husband,*,Male,7298,0,36,*,>50K
207,*, Private,36270,*,9,Spouse not present,*, Not-in-family,*,Male,0,0,60,*,<=50K
208,*, Self-emp-inc,210563,*,9,Spouse present,*, Wife,*,Female,15024,0,35,*,>50K
209,*, Private,65368,*,7,Spouse not present,*, Own-child,*,Female,0,0,12,*,<=50K
210,*, Local-gov,160943,*,9,Spouse present,*, Husband,*,Male,0,0,40,*,<=50K
211,*, Private,208358,*,9,Spouse present,*, Husband,*,Male,0,0,40,*,>50K
212,*, Private,153790,*,10,Spouse not present,*, Not-in-family,*,Female,0,0,40,*,<=50K
213,*, Private,85815,*,9,Spouse present,*, Husband,*,Male,0,0,40,*,<=50K
214,*, Self-emp-inc,125417,*,4,Spouse present,*, Husband,*,Male,0,0,40,*,>50K
215,*, Private,635913,*,13,Spouse not present,*, Not-in-family,*,Male,0,0,60,*,>50K
217,*, Private,182609,*,13,Spouse present,*, Husband,*,Male,0,0,50,*,<=50K
218,*, Private,109434,*,13,Spouse present,*, Husband,*,Male,0,0,55,*,<=50K
219,*, Private,255004,*,6,Spouse not present,*, Not-in-family,*,Male,0,0,40,*,<=50K
220,*, Private,197860,*,10,Spouse present,*, Husband,*,Male,0,0,40,*,<=50K
223,*, Private,176681,*,9,Spouse present,*, Husband,*,Male,0,0,20,*,<=50K
225,*, Private,243313,*,9,Spouse not present,*, Own-child,*,Female,0,0,40,*,<=50K
226,*, ?,24215,*,6,Spouse not present,*, Not-in-family,*,Female,0,0,10,*,<=50K
227,*, Self-emp-not-inc,167687,*,9,Spouse present,*, Husband,*,Male,1409,0,50,*,<=50K
229,*, Private,176796,*,9,Spouse not present,*, Not-in-family,*,Female,0,0,40,*,<=50K
230,*, Private,538583,*,7,Spouse not present,*, Not-in-family,*,Male,3674,0,40,*,<=50K
231,*, Private,130408,*,9,Spouse not present,*, Unmarried,*,Female,0,0,38,*,<=50K
232,*, Private,159732,*,10,Spouse not present,*, Not-in-family,*,Male,0,0,42,*,<=50K
233,*, Private,110978,*,10,Spouse not present,*, Other-relative,*,Female,0,0,40,*,<=50K
234,*, Private,76714,*,15,Spouse not present,*, Not-in-family,*,Male,0,0,55,*,>50K
235,*, State-gov,268700,*,9,Spouse present,*, Husband,*,Male,0,0,40,*,<=50K
236,*, State-gov,170525,*,10,Spouse not present,*, Not-in-family,*,Female,0,0,38,*,<=50K
237,*, Private,180138,*,13,Spouse present,*, Husband,*,Male,0,0,50,*,>50K
238,*, Local-gov,115076,*,14,Spouse present,*, Husband,*,Male,0,0,70,*,>50K
239,*, Private,115458,*,9,Spouse not present,*, Own-child,*,Male,0,0,40,*,<=50K
240,*, Private,347890,*,13,Spouse present,*, Husband,*,Male,0,0,40,*,>50K
241,*, Self-emp-not-inc,196001,*,9,Spouse present,*, Wife,*,Female,0,0,20,*,<=50K
242,*, State-gov,273905,*,12,Spouse present,*, Husband,*,Male,0,0,50,*,<=50K
243,*, ?,119156,*,10,Spouse not present,*, Own-child,*,Male,0,0,20,*,<=50K
244,*, Private,179488,*,10,Spouse not present,*, Not-in-family,*,Male,0,1741,40,*,<=50K
246,*, Private,236596,*,9,Spouse present,*, Husband,*,Male,0,0,45,*,>50K
247,*, Private,183916,*,9,Spouse not present,*, Not-in-family,*,Female,0,0,34,*,<=50K
248,*, Private,207578,*,12,Spouse present,*, Husband,*,Male,0,1977,60,*,>50K
249,*, Private,153141,*,9,Spouse present,*, Husband,*,Male,0,0,40,*,<=50K
250,*, Private,112763,*,15,Spouse present,*, Wife,*,Female,0,0,40,*,>50K
251,*, Private,390781,*,13,Spouse present,*, Wife,*,Female,0,0,40,*,<=50K
252,*, Local-gov,171328,*,6,Spouse not present,*, Unmarried,*,Female,0,0,30,*,<=50K
253,*, Local-gov,27382,*,10,Spouse not present,*, Own-child,*,Male,0,0,40,*,<=50K
254,*, Private,259014,*,10,Spouse not present,*, Not-in-family,*,Male,0,0,20,*,<=50K
255,*, Self-emp-not-inc,303044,*,9,Spouse present,*, Husband,*,Male,0,0,40,*,>50K
256,*, Private,117789,*,9,Spouse not present,*, Own-child,*,Female,0,0,40,*,<=50K
257,*, Private,172579,*,9,Spouse not present,*, Not-in-family,*,Female,0,0,30,*,<=50K
259,*, Private,204518,*,4,Spouse not present,*, Not-in-family,*,Male,0,0,40,*,<=50K
260,*, Private,150042,*,13,Spouse not present,*, Own-child,*,Female,0,0,40,*,<=50K
261,*, Private,98092,*,9,Spouse present,*, Husband,*,Male,0,0,60,*,<=50K
262,*, Private,245918,*,7,Spouse not present,*, Own-child,*,Male,0,0,12,*,<=50K
263,*, Private,146013,*,10,Spouse present,*, Husband,*,Male,4064,0,40,*,<=50K
264,*, Private,378322,*,7,Spouse present,*, Husband,*,Male,0,0,40,*,<=50K
265,*, Self-emp-inc,257295,*,10,Spouse present,*, Husband,*,Male,0,0,75,*,>50K
266,*, ?,218956,*,10,Spouse not present,*, Own-child,*,Male,0,0,24,*,<=50K
267,*, Private,21174,*,9,Spouse present,*, Husband,*,Male,0,0,40,*,>50K
268,*, Private,185480,*,13,Spouse not present,*, Not-in-family,*,Female,0,0,45,*,<=50K
269,*, Private,222205,*,9,Spouse present,*, Wife,*,Female,0,0,40,*,>50K
270,*, Private,69867,*,9,Spouse present,*, Husband,*,Male,0,0,40,*,>50K
271,*, Private,191260,*,5,Spouse not present,*, Own-child,*,Male,1055,0,24,*,<=50K
272,*, Self-emp-not-inc,30653,*,14,Spouse present,*, Husband,*,Male,2407,0,98,*,<=50K
273,*, Local-gov,209109,*,14,Spouse not present,*, Own-child,*,Male,0,0,35,*,<=50K
274,*, Private,70377,*,9,Spouse not present,*, Own-child,*,Female,0,0,40,*,<=50K
275,*, Private,477983,*,9,Spouse present,*, Husband,*,Male,0,0,40,*,<=50K
276,*, Private,170924,*,10,Spouse present,*, Husband,*,Male,7298,0,40,*,>50K
277,*, Private,190174,*,10,Spouse not present,*, Not-in-family,*,Female,0,0,40,*,<=50K
278,*, Private,193787,*,10,Spouse not present,*, Own-child,*,Female,0,0,40,*,<=50K
279,*, Private,279472,*,10,Spouse present,*, Wife,*,Female,7298,0,48,*,>50K
281,*, Local-gov,97688,*,10,Spouse present,*, Husband,*,Male,5178,0,40,*,>50K
282,*, Private,175413,*,12,Spouse not present,*, Unmarried,*,Female,0,0,45,*,<=50K
283,*, Private,173960,*,13,Spouse not present,*, Not-in-family,*,Female,0,0,42,*,<=50K
284,*, Private,205759,*,9,Spouse not present,*, Own-child,*,Male,0,0,40,*,<=50K
285,*, Federal-gov,425161,*,14,Spouse present,*, Husband,*,Male,15024,0,40,*,>50K
286,*, Private,220531,*,15,Spouse present,*, Husband,*,Male,0,0,60,*,>50K
287,*, Private,176609,*,10,Spouse not present,*, Not-in-family,*,Male,0,0,45,*,<=50K
288,*, Private,371987,*,13,Spouse not present,*, Not-in-family,*,Female,0,0,40,*,<=50K
290,*, Private,200352,*,13,Spouse present,*, Husband,*,Male,0,0,45,*,<=50K
291,*, Private,127595,*,9,Spouse not present,*, Not-in-family,*,Female,0,0,40,*,<=50K
292,*, Local-gov,220419,*,13,Spouse not present,*, Not-in-family,*,Male,0,0,56,*,<=50K
293,*, Private,231931,*,10,Spouse not present,*, Own-child,*,Male,0,0,45,*,<=50K
294,*, Private,248402,*,13,Spouse not present,*, Unmarried,*,Female,0,0,40,*,<=50K
295,*, Private,111095,*,9,Spouse present,*, Husband,*,Male,0,0,16,*,<=50K
296,*, Self-emp-inc,57424,*,13,Spouse not present,*, Not-in-family,*,Female,0,0,60,*,<=50K
298,*, Private,278130,*,9,Spouse not present,*, Own-child,*,Male,0,0,40,*,<=50K
299,*, Private,169469,*,9,Spouse not present,*, Not-in-family,*,Male,0,0,80,*,<=50K
300,*, Private,146268,*,13,Spouse present,*, Husband,*,Male,7688,0,40,*,>50K
301,*, Private,153718,*,10,Spouse not present,*, Not-in-family,*,Female,0,0,25,*,<=50K
302,*, Private,217460,*,9,Spouse present,*, Husband,*,Male,0,0,45,*,>50K
303,*, Private,238638,*,9,Spouse present,*, Husband,*,Male,4386,0,40,*,>50K
305,*, Private,173321,*,9,Spouse not present,*, Not-in-family,*,Female,0,0,40,*,<=50K
306,*, Private,193945,*,12,Spouse not present,*, Not-in-family,*,Male,0,0,45,*,<=50K
307,*, Private,83082,*,12,Spouse not present,*, Not-in-family,*,Female,0,0,33,*,<=50K
308,*, Private,193815,*,12,Spouse present,*, Husband,*,Male,0,0,40,*,>50K
309,*, Self-emp-inc,34987,*,10,Spouse present,*, Husband,*,Male,0,0,54,*,>50K
310,*, Private,59306,*,13,Spouse not present,*, Not-in-family,*,Male,0,0,40,*,<=50K
312,*, ?,860348,*,10,Spouse not present,*, Own-child,*,Female,0,0,25,*,<=50K
313,*, Self-emp-not-inc,205607,*,13,Spouse not present,*, Not-in-family,*,Female,0,0,40,*,>50K
314,*, Private,199698,*,10,Spouse not present,*, Own-child,*,Male,0,0,15,*,<=50K
315,*, Private,191954,*,10,Spouse not present,*, Not-in-family,*,Male,0,0,40,*,<=50K
316,*, Self-emp-not-inc,138714,*,10,Spouse present,*, Husband,*,Male,0,0,40,*,<=50K
318,*, Private,423158,*,10,Spouse not present,*, Not-in-family,*,Female,0,0,40,*,<=50K
319,*, Private,159841,*,9,Spouse not present,*, Not-in-family,*,Female,0,0,24,*,<=50K
320,*, Self-emp-not-inc,174308,*,9,Spouse present,*, Husband,*,Male,0,0,40,*,<=50K
321,*, Private,50356,*,10,Spouse present,*, Husband,*,Male,0,1485,50,*,<=50K
322,*, Private,186110,*,9,Spouse not present,*, Not-in-family,*,Male,0,0,45,*,<=50K
323,*, Private,200381,*,7,Spouse not present,*, Not-in-family,*,Female,0,0,40,*,<=50K
325,*, Self-emp-not-inc,78383,*,9,Spouse present,*, Husband,*,Male,0,0,45,*,<=50K
326,*, ?,211601,*,11,Spouse not present,*, Own-child,*,Female,0,0,15,*,<=50K
327,*, Private,187728,*,10,Spouse present,*, Wife,*,Female,0,1887,50,*,>50K
328,*, Self-emp-not-inc,321171,*,9,Spouse present,*, Husband,*,Male,0,0,40,*,<=50K
