index,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary
42,"[0, 80[", Private,172987,*,13,Spouse present,*, Husband,*,Male,0,0,50,*,<=50K
43,"[0, 80[", Private,94638,*,9,Spouse not present,*, Unmarried,*,Female,0,0,40,*,<=50K
44,"[0, 80[", Private,289980,*,9,Spouse not present,*, Not-in-family,*,Male,0,0,35,*,<=50K
45,"[0, 80[", Federal-gov,337895,*,13,Spouse present,*, Husband,*,Male,0,0,40,*,>50K
46,"[0, 80[", Private,144361,*,9,Spouse present,*, Husband,*,Male,0,0,38,*,<=50K
47,"[0, 80[", Private,128354,*,14,Spouse not present,*, Unmarried,*,Female,0,0,40,*,<=50K
48,"[0, 80[", State-gov,101603,*,11,Spouse present,*, Husband,*,Male,0,0,40,*,<=50K
49,"[0, 80[", Private,271466,*,11,Spouse not present,*, Not-in-family,*,Male,0,0,43,*,<=50K
51,"[0, 80[", Private,226956,*,9,Spouse not present,*, Own-child,*,Female,0,0,30,*,<=50K
53,"[0, 80[", Federal-gov,251585,*,13,Spouse not present,*, Not-in-family,*,Male,0,0,55,*,>50K
54,"[0, 80[", Self-emp-inc,109832,*,9,Spouse not present,*, Not-in-family,*,Male,0,0,60,*,<=50K
55,"[0, 80[", Private,237993,*,10,Spouse present,*, Husband,*,Male,0,0,40,*,>50K
57,"[0, 80[", Private,56352,*,11,Spouse present,*, Husband,*,Male,0,0,40,*,<=50K
58,"[0, 80[", Private,147372,*,9,Spouse present,*, Husband,*,Male,0,0,48,*,<=50K
59,"[0, 80[", Private,188146,*,9,Spouse present,*, Husband,*,Male,5013,0,40,*,<=50K
60,"[0, 80[", Private,59496,*,13,Spouse present,*, Husband,*,Male,2407,0,40,*,<=50K
61,"[0, 80[", ?,293936,*,4,Spouse not present,*, Not-in-family,*,Male,0,0,40,*,<=50K
62,"[0, 80[", Private,149640,*,9,Spouse present,*, Husband,*,Male,0,0,40,*,<=50K
63,"[0, 80[", Private,116632,*,16,Spouse present,*, Husband,*,Male,0,0,45,*,>50K
64,"[0, 80[", Private,105598,*,10,Spouse not present,*, Not-in-family,*,Male,0,0,58,*,<=50K
65,"[0, 80[", Private,155537,*,9,Spouse present,*, Husband,*,Male,0,0,40,*,<=50K
66,"[0, 80[", Private,183175,*,10,Spouse not present,*, Not-in-family,*,Female,0,0,40,*,<=50K
68,"[0, 80[", Self-emp-inc,191681,*,10,Spouse present,*, Husband,*,Male,0,0,50,*,>50K
69,"[0, 80[", ?,200681,*,10,Spouse not present,*, Own-child,*,Male,0,0,40,*,<=50K
70,"[0, 80[", Private,101509,*,10,Spouse not present,*, Own-child,*,Male,0,0,32,*,<=50K
71,"[0, 80[", Private,309974,*,13,Spouse not present,*, Own-child,*,Female,0,0,40,*,<=50K
72,"[0, 80[", Self-emp-not-inc,162298,*,13,Spouse present,*, Husband,*,Male,0,0,70,*,>50K
73,"[0, 80[", Private,211678,*,10,Spouse not present,*, Not-in-family,*,Male,0,0,40,*,<=50K
74,"[0, 80[", Private,124744,*,10,Spouse present,*, Other-relative,*,Male,0,0,20,*,<=50K
75,"[0, 80[", Private,213921,*,9,Spouse not present,*, Own-child,*,Male,0,0,40,*,<=50K
76,"[0, 80[", Private,32214,*,12,Spouse present,*, Husband,*,Male,0,0,40,*,<=50K
77,"[0, 80[", ?,212759,*,6,Spouse present,*, Husband,*,Male,0,0,2,*,<=50K
78,"[0, 80[", Private,309634,*,7,Spouse not present,*, Own-child,*,Female,0,0,22,*,<=50K
79,"[0, 80[", Local-gov,125927,*,4,Spouse present,*, Husband,*,Male,0,0,40,*,<=50K
80,"[0, 80[", Private,446839,*,9,Spouse not present,*, Not-in-family,*,Male,0,0,30,*,<=50K
81,"[0, 80[", Private,276515,*,13,Spouse present,*, Husband,*,Male,0,0,40,*,<=50K
83,"[0, 80[", Private,159937,*,9,Spouse present,*, Husband,*,Male,0,0,48,*,<=50K
84,"[0, 80[", Private,343591,*,9,Spouse not present,*, Not-in-family,*,Female,14344,0,40,*,>50K
85,"[0, 80[", Private,346253,*,9,Spouse not present,*, Own-child,*,Female,0,0,35,*,<=50K
86,"[0, 80[", Local-gov,268234,*,9,Spouse present,*, Husband,*,Male,0,0,40,*,>50K
87,"[0, 80[", Private,202051,*,14,Spouse present,*, Husband,*,Male,0,0,50,*,<=50K
88,"[0, 80[", Private,54334,*,5,Spouse not present,*, Not-in-family,*,Male,0,0,40,*,<=50K
89,"[0, 80[", Federal-gov,410867,*,16,Spouse not present,*, Not-in-family,*,Female,0,0,50,*,>50K
90,"[0, 80[", Private,249977,*,11,Spouse present,*, Husband,*,Male,0,0,40,*,<=50K
91,"[0, 80[", Private,286730,*,10,Spouse not present,*, Unmarried,*,Female,0,0,40,*,<=50K
92,"[0, 80[", Private,212563,*,10,Spouse not present,*, Unmarried,*,Female,0,0,25,*,<=50K
94,"[0, 80[", Local-gov,226296,*,13,Spouse present,*, Husband,*,Male,0,0,40,*,>50K
95,"[0, 80[", Local-gov,115585,*,10,Spouse not present,*, Not-in-family,*,Male,0,0,50,*,<=50K
96,"[0, 80[", Self-emp-not-inc,191277,*,16,Spouse present,*, Husband,*,Male,0,1902,60,*,>50K
97,"[0, 80[", Private,202683,*,10,Spouse present,*, Husband,*,Male,0,0,48,*,>50K
98,"[0, 80[", Private,171095,*,12,Spouse not present,*, Unmarried,*,Female,0,0,40,*,<=50K
99,"[0, 80[", Federal-gov,249409,*,9,Spouse not present,*, Own-child,*,Male,0,0,40,*,<=50K
100,"[0, 80[", Private,124191,*,14,Spouse present,*, Husband,*,Male,0,0,40,*,>50K
101,"[0, 80[", Private,198282,*,13,Spouse present,*, Husband,*,Male,15024,0,60,*,>50K
102,"[0, 80[", Self-emp-not-inc,149116,*,14,Spouse not present,*, Not-in-family,*,Female,0,0,50,*,<=50K
103,"[0, 80[", Private,188300,*,10,Spouse not present,*, Own-child,*,Female,0,0,40,*,<=50K
104,"[0, 80[", Private,103432,*,9,Spouse not present,*, Not-in-family,*,Male,0,0,40,*,<=50K
105,"[0, 80[", Self-emp-inc,317660,*,9,Spouse present,*, Husband,*,Male,7688,0,40,*,>50K
106,"[0, 80[", ?,304873,*,6,Spouse not present,*, Own-child,*,Female,34095,0,32,*,<=50K
107,"[0, 80[", Private,194901,*,7,Spouse not present,*, Own-child,*,Male,0,0,40,*,<=50K
108,"[0, 80[", Local-gov,189265,*,9,Spouse not present,*, Not-in-family,*,Female,0,0,40,*,<=50K
109,"[0, 80[", Private,124692,*,9,Spouse present,*, Husband,*,Male,0,0,40,*,<=50K
110,"[0, 80[", Private,432376,*,13,Spouse not present,*, Other-relative,*,Male,0,0,40,*,<=50K
111,"[0, 80[", Private,65324,*,15,Spouse present,*, Husband,*,Male,0,0,40,*,>50K
112,"[0, 80[", Self-emp-not-inc,335605,*,9,Spouse present,*, Husband,*,Male,0,1887,50,*,>50K
114,"[0, 80[", Private,102864,*,9,Spouse not present,*, Own-child,*,Female,0,0,40,*,<=50K
115,"[0, 80[", Private,95647,*,5,Spouse present,*, Husband,*,Male,0,0,50,*,<=50K
116,"[0, 80[", Self-emp-inc,303090,*,10,Spouse present,*, Husband,*,Male,0,0,50,*,<=50K
117,"[0, 80[", Local-gov,197371,*,11,Spouse present,*, Husband,*,Male,0,0,40,*,>50K
118,"[0, 80[", Private,247552,*,10,Spouse present,*, Husband,*,Male,0,0,56,*,<=50K
119,"[0, 80[", Private,102632,*,9,Spouse not present,*, Not-in-family,*,Male,0,0,41,*,<=50K
120,"[0, 80[", Private,199915,*,10,Spouse not present,*, Own-child,*,Female,0,0,40,*,<=50K
121,"[0, 80[", Private,118853,*,13,Spouse present,*, Husband,*,Male,0,0,60,*,<=50K
122,"[0, 80[", Private,77143,*,13,Spouse not present,*, Own-child,*,Male,0,0,40,*,<=50K
123,"[0, 80[", State-gov,267989,*,13,Spouse present,*, Husband,*,Male,0,0,50,*,>50K
124,"[0, 80[", Private,301606,*,10,Spouse not present,*, Own-child,*,Male,0,0,35,*,<=50K
126,"[0, 80[", Private,111697,*,10,Spouse not present,*, Own-child,*,Female,0,1719,28,*,<=50K
127,"[0, 80[", Private,114937,*,12,Spouse present,*, Husband,*,Male,0,0,40,*,>50K
128,"[0, 80[", ?,129305,*,9,Spouse present,*, Husband,*,Male,0,0,40,*,<=50K
129,"[0, 80[", Private,365739,*,10,Spouse not present,*, Not-in-family,*,Male,0,0,40,*,<=50K
130,"[0, 80[", Private,69621,*,12,Spouse not present,*, Not-in-family,*,Female,0,0,60,*,<=50K
131,"[0, 80[", Private,43323,*,9,Spouse not present,*, Not-in-family,*,Female,0,1762,40,*,<=50K
132,"[0, 80[", Self-emp-not-inc,120985,*,9,Spouse present,*, Husband,*,Male,4386,0,35,*,<=50K
133,"[0, 80[", Private,254202,*,13,Spouse present,*, Husband,*,Male,0,0,50,*,<=50K
134,"[0, 80[", Private,146195,*,12,Spouse not present,*, Not-in-family,*,Female,0,0,36,*,<=50K
135,"[0, 80[", Federal-gov,125933,*,14,Spouse present,*, Husband,*,Male,0,0,40,*,>50K
136,"[0, 80[", Self-emp-not-inc,56920,*,9,Spouse present,*, Husband,*,Male,0,0,60,*,<=50K
138,"[0, 80[", Private,34310,*,10,Spouse not present,*, Own-child,*,Male,0,0,20,*,<=50K
139,"[0, 80[", Private,81973,*,10,Spouse present,*, Husband,*,Male,0,0,40,*,>50K
140,"[0, 80[", Self-emp-inc,66614,*,9,Spouse present,*, Husband,*,Male,0,0,40,*,<=50K
141,"[0, 80[", Private,232782,*,10,Spouse not present,*, Own-child,*,Female,0,0,40,*,<=50K
142,"[0, 80[", Private,316868,*,10,Spouse not present,*, Own-child,*,Male,0,0,30,*,<=50K
143,"[0, 80[", Private,196584,*,11,Spouse not present,*, Not-in-family,*,Female,0,1564,40,*,>50K
144,"[0, 80[", Private,105376,*,10,Spouse not present,*, Other-relative,*,Male,0,0,40,*,<=50K
145,"[0, 80[", Private,185814,*,9,Spouse not present,*, Unmarried,*,Female,0,0,30,*,<=50K
146,"[0, 80[", Private,175374,*,10,Spouse present,*, Husband,*,Male,0,0,24,*,<=50K
147,"[0, 80[", Private,108293,*,9,Spouse not present,*, Unmarried,*,Female,0,0,24,*,<=50K
148,"[0, 80[", Private,181232,*,7,Spouse present,*, Husband,*,Male,0,2179,40,*,<=50K
149,"[0, 80[", ?,174662,*,10,Spouse not present,*, Not-in-family,*,Female,0,0,40,*,<=50K
150,"[0, 80[", Local-gov,186009,*,10,Spouse not present,*, Unmarried,*,Female,0,0,38,*,<=50K
151,"[0, 80[", Private,198183,*,9,Spouse not present,*, Not-in-family,*,Female,0,0,40,*,<=50K
152,"[0, 80[", Private,163003,*,13,Spouse not present,*, Other-relative,*,Female,0,0,40,*,<=50K
153,"[0, 80[", Private,296158,*,9,Spouse not present,*, Own-child,*,Male,0,0,35,*,<=50K
154,"[0, 80[", ?,252903,*,9,Spouse not present,*, Not-in-family,*,Male,0,0,45,*,>50K
155,"[0, 80[", Private,187715,*,9,Spouse present,*, Husband,*,Male,0,0,46,*,<=50K
156,"[0, 80[", Private,214542,*,13,Spouse not present,*, Not-in-family,*,Male,0,0,40,*,<=50K
157,"[0, 80[", Self-emp-not-inc,494223,*,10,Spouse not present,*, Unmarried,*,Male,0,1816,2,*,<=50K
158,"[0, 80[", Private,191535,*,9,Spouse not present,*, Not-in-family,*,Male,0,0,60,*,<=50K
159,"[0, 80[", Private,228456,*,13,Spouse not present,*, Other-relative,*,Male,0,0,50,*,<=50K
161,"[0, 80[", Private,252752,*,9,Spouse not present,*, Unmarried,*,Female,0,0,40,*,<=50K
162,"[0, 80[", Self-emp-inc,78374,*,14,Spouse not present,*, Unmarried,*,Female,0,0,40,*,<=50K
163,"[0, 80[", Private,88419,*,9,Spouse not present,*, Not-in-family,*,Female,0,0,40,*,<=50K
164,"[0, 80[", Self-emp-not-inc,201080,*,14,Spouse present,*, Husband,*,Male,0,0,40,*,>50K
165,"[0, 80[", Private,207157,*,10,Spouse not present,*, Unmarried,*,Female,0,0,40,*,<=50K
166,"[0, 80[", Federal-gov,235485,*,12,Spouse not present,*, Not-in-family,*,Male,0,0,42,*,<=50K
167,"[0, 80[", State-gov,102628,*,14,Spouse not present,*, Unmarried,*,Male,0,0,40,*,<=50K
168,"[0, 80[", Private,25828,*,7,Spouse not present,*, Own-child,*,Male,0,0,16,*,<=50K
169,"[0, 80[", Local-gov,54826,*,11,Spouse not present,*, Not-in-family,*,Female,0,0,20,*,<=50K
170,"[0, 80[", Private,124953,*,9,Spouse not present,*, Not-in-family,*,Male,0,1980,40,*,<=50K
171,"[0, 80[", State-gov,175325,*,9,Spouse present,*, Husband,*,Male,0,0,40,*,<=50K
172,"[0, 80[", Private,96062,*,10,Spouse present,*, Husband,*,Male,0,1977,40,*,>50K
173,"[0, 80[", Private,428030,*,13,Spouse not present,*, Not-in-family,*,Male,0,0,50,*,<=50K
174,"[0, 80[", State-gov,149624,*,13,Spouse present,*, Husband,*,Male,0,0,40,*,>50K
175,"[0, 80[", Private,253814,*,9,Spouse not present,*, Unmarried,*,Female,0,0,25,*,<=50K
176,"[0, 80[", Private,312956,*,9,Spouse not present,*, Own-child,*,Male,0,0,40,*,<=50K
177,"[0, 80[", Private,483777,*,9,Spouse not present,*, Not-in-family,*,Male,0,0,40,*,<=50K
178,"[0, 80[", Private,183930,*,9,Spouse not present,*, Own-child,*,Male,0,0,12,*,<=50K
179,"[0, 80[", Private,37274,*,13,Spouse present,*, Husband,*,Male,0,0,65,*,<=50K
180,"[0, 80[", Local-gov,181344,*,10,Spouse present,*, Husband,*,Male,0,0,38,*,>50K
181,"[0, 80[", Private,114580,*,10,Spouse not present,*, Not-in-family,*,Female,0,0,40,*,<=50K
182,"[0, 80[", Private,633742,*,10,Spouse not present,*, Not-in-family,*,Male,0,0,45,*,<=50K
183,"[0, 80[", Private,286370,*,4,Spouse present,*, Husband,*,Male,0,0,40,*,>50K
184,"[0, 80[", Federal-gov,29054,*,10,Spouse present,*, Husband,*,Male,0,0,42,*,>50K
185,"[0, 80[", Private,304030,*,9,Spouse present,*, Husband,*,Male,0,0,40,*,<=50K
186,"[0, 80[", Self-emp-not-inc,143129,*,13,Spouse not present,*, Not-in-family,*,Female,0,0,40,*,<=50K
187,"[0, 80[", ?,135105,*,13,Spouse not present,*, Not-in-family,*,Female,0,0,50,*,<=50K
189,"[0, 80[", State-gov,109567,*,16,Spouse present,*, Husband,*,Male,0,0,1,*,>50K
190,"[0, 80[", Private,155222,*,10,Spouse not present,*, Not-in-family,*,Female,0,0,28,*,<=50K
191,"[0, 80[", Private,159567,*,10,Spouse present,*, Husband,*,Male,0,0,40,*,<=50K
192,"[0, 80[", Local-gov,523910,*,13,Spouse present,*, Husband,*,Male,0,0,40,*,<=50K
193,"[0, 80[", Private,120939,*,10,Spouse present,*, Husband,*,Male,0,0,45,*,<=50K
194,"[0, 80[", Federal-gov,130760,*,13,Spouse present,*, Husband,*,Male,0,0,24,*,<=50K
196,"[0, 80[", Private,99374,*,10,Spouse not present,*, Not-in-family,*,Male,0,0,40,*,<=50K
197,"[0, 80[", Federal-gov,56795,*,14,Spouse not present,*, Not-in-family,*,Female,14084,0,55,*,>50K
198,"[0, 80[", Private,138992,*,14,Spouse present,*, Other-relative,*,Male,7298,0,40,*,>50K
199,"[0, 80[", Self-emp-not-inc,32921,*,9,Spouse not present,*, Not-in-family,*,Male,0,0,40,*,<=50K
200,"[0, 80[", Private,397317,*,14,Spouse not present,*, Not-in-family,*,Female,0,1876,40,*,<=50K
201,"[0, 80[", ?,170653,*,9,Spouse not present,*, Own-child,*,Male,0,0,40,*,<=50K
202,"[0, 80[", Private,259323,*,13,Spouse present,*, Husband,*,Male,0,0,50,*,>50K
203,"[0, 80[", Local-gov,254817,*,10,Spouse not present,*, Not-in-family,*,Female,0,1340,40,*,<=50K
204,"[0, 80[", State-gov,48211,*,9,Spouse not present,*, Unmarried,*,Female,0,0,35,*,<=50K
205,"[0, 80[", Private,140164,*,7,Spouse not present,*, Own-child,*,Female,0,0,40,*,<=50K
206,"[0, 80[", Private,128757,*,13,Spouse present,*, Husband,*,Male,7298,0,36,*,>50K
207,"[0, 80[", Private,36270,*,9,Spouse not present,*, Not-in-family,*,Male,0,0,60,*,<=50K
209,"[0, 80[", Private,65368,*,7,Spouse not present,*, Own-child,*,Female,0,0,12,*,<=50K
210,"[0, 80[", Local-gov,160943,*,9,Spouse present,*, Husband,*,Male,0,0,40,*,<=50K
211,"[0, 80[", Private,208358,*,9,Spouse present,*, Husband,*,Male,0,0,40,*,>50K
212,"[0, 80[", Private,153790,*,10,Spouse not present,*, Not-in-family,*,Female,0,0,40,*,<=50K
213,"[0, 80[", Private,85815,*,9,Spouse present,*, Husband,*,Male,0,0,40,*,<=50K
214,"[0, 80[", Self-emp-inc,125417,*,4,Spouse present,*, Husband,*,Male,0,0,40,*,>50K
215,"[0, 80[", Private,635913,*,13,Spouse not present,*, Not-in-family,*,Male,0,0,60,*,>50K
216,"[0, 80[", Private,313321,*,12,Spouse not present,*, Not-in-family,*,Female,0,0,40,*,<=50K
217,"[0, 80[", Private,182609,*,13,Spouse present,*, Husband,*,Male,0,0,50,*,<=50K
218,"[0, 80[", Private,109434,*,13,Spouse present,*, Husband,*,Male,0,0,55,*,<=50K
219,"[0, 80[", Private,255004,*,6,Spouse not present,*, Not-in-family,*,Male,0,0,40,*,<=50K
220,"[0, 80[", Private,197860,*,10,Spouse present,*, Husband,*,Male,0,0,40,*,<=50K
223,"[0, 80[", Private,176681,*,9,Spouse present,*, Husband,*,Male,0,0,20,*,<=50K
225,"[0, 80[", Private,243313,*,9,Spouse not present,*, Own-child,*,Female,0,0,40,*,<=50K
226,"[0, 80[", ?,24215,*,6,Spouse not present,*, Not-in-family,*,Female,0,0,10,*,<=50K
227,"[0, 80[", Self-emp-not-inc,167687,*,9,Spouse present,*, Husband,*,Male,1409,0,50,*,<=50K
228,"[0, 80[", Private,314209,*,11,Spouse not present,*, Not-in-family,*,Female,0,0,20,*,<=50K
229,"[0, 80[", Private,176796,*,9,Spouse not present,*, Not-in-family,*,Female,0,0,40,*,<=50K
230,"[0, 80[", Private,538583,*,7,Spouse not present,*, Not-in-family,*,Male,3674,0,40,*,<=50K
231,"[0, 80[", Private,130408,*,9,Spouse not present,*, Unmarried,*,Female,0,0,38,*,<=50K
232,"[0, 80[", Private,159732,*,10,Spouse not present,*, Not-in-family,*,Male,0,0,42,*,<=50K
233,"[0, 80[", Private,110978,*,10,Spouse not present,*, Other-relative,*,Female,0,0,40,*,<=50K
234,"[0, 80[", Private,76714,*,15,Spouse not present,*, Not-in-family,*,Male,0,0,55,*,>50K
235,"[0, 80[", State-gov,268700,*,9,Spouse present,*, Husband,*,Male,0,0,40,*,<=50K
236,"[0, 80[", State-gov,170525,*,10,Spouse not present,*, Not-in-family,*,Female,0,0,38,*,<=50K
237,"[0, 80[", Private,180138,*,13,Spouse present,*, Husband,*,Male,0,0,50,*,>50K
238,"[0, 80[", Local-gov,115076,*,14,Spouse present,*, Husband,*,Male,0,0,70,*,>50K
239,"[0, 80[", Private,115458,*,9,Spouse not present,*, Own-child,*,Male,0,0,40,*,<=50K
240,"[0, 80[", Private,347890,*,13,Spouse present,*, Husband,*,Male,0,0,40,*,>50K
242,"[0, 80[", State-gov,273905,*,12,Spouse present,*, Husband,*,Male,0,0,50,*,<=50K
243,"[0, 80[", ?,119156,*,10,Spouse not present,*, Own-child,*,Male,0,0,20,*,<=50K
244,"[0, 80[", Private,179488,*,10,Spouse not present,*, Not-in-family,*,Male,0,1741,40,*,<=50K
245,"[0, 80[", Private,203580,*,9,Spouse present,*, Husband,*,Male,0,0,35,*,<=50K
246,"[0, 80[", Private,236596,*,9,Spouse present,*, Husband,*,Male,0,0,45,*,>50K
247,"[0, 80[", Private,183916,*,9,Spouse not present,*, Not-in-family,*,Female,0,0,34,*,<=50K
248,"[0, 80[", Private,207578,*,12,Spouse present,*, Husband,*,Male,0,1977,60,*,>50K
249,"[0, 80[", Private,153141,*,9,Spouse present,*, Husband,*,Male,0,0,40,*,<=50K
252,"[0, 80[", Local-gov,171328,*,6,Spouse not present,*, Unmarried,*,Female,0,0,30,*,<=50K
253,"[0, 80[", Local-gov,27382,*,10,Spouse not present,*, Own-child,*,Male,0,0,40,*,<=50K
254,"[0, 80[", Private,259014,*,10,Spouse not present,*, Not-in-family,*,Male,0,0,20,*,<=50K
255,"[0, 80[", Self-emp-not-inc,303044,*,9,Spouse present,*, Husband,*,Male,0,0,40,*,>50K
256,"[0, 80[", Private,117789,*,9,Spouse not present,*, Own-child,*,Female,0,0,40,*,<=50K
257,"[0, 80[", Private,172579,*,9,Spouse not present,*, Not-in-family,*,Female,0,0,30,*,<=50K
258,"[0, 80[", Private,187666,*,11,Spouse not present,*, Not-in-family,*,Female,0,0,45,*,<=50K
259,"[0, 80[", Private,204518,*,4,Spouse not present,*, Not-in-family,*,Male,0,0,40,*,<=50K
260,"[0, 80[", Private,150042,*,13,Spouse not present,*, Own-child,*,Female,0,0,40,*,<=50K
261,"[0, 80[", Private,98092,*,9,Spouse present,*, Husband,*,Male,0,0,60,*,<=50K
262,"[0, 80[", Private,245918,*,7,Spouse not present,*, Own-child,*,Male,0,0,12,*,<=50K
263,"[0, 80[", Private,146013,*,10,Spouse present,*, Husband,*,Male,4064,0,40,*,<=50K
264,"[0, 80[", Private,378322,*,7,Spouse present,*, Husband,*,Male,0,0,40,*,<=50K
265,"[0, 80[", Self-emp-inc,257295,*,10,Spouse present,*, Husband,*,Male,0,0,75,*,>50K
266,"[0, 80[", ?,218956,*,10,Spouse not present,*, Own-child,*,Male,0,0,24,*,<=50K
267,"[0, 80[", Private,21174,*,9,Spouse present,*, Husband,*,Male,0,0,40,*,>50K
268,"[0, 80[", Private,185480,*,13,Spouse not present,*, Not-in-family,*,Female,0,0,45,*,<=50K
270,"[0, 80[", Private,69867,*,9,Spouse present,*, Husband,*,Male,0,0,40,*,>50K
271,"[0, 80[", Private,191260,*,5,Spouse not present,*, Own-child,*,Male,1055,0,24,*,<=50K
272,"[0, 80[", Self-emp-not-inc,30653,*,14,Spouse present,*, Husband,*,Male,2407,0,98,*,<=50K
273,"[0, 80[", Local-gov,209109,*,14,Spouse not present,*, Own-child,*,Male,0,0,35,*,<=50K
274,"[0, 80[", Private,70377,*,9,Spouse not present,*, Own-child,*,Female,0,0,40,*,<=50K
275,"[0, 80[", Private,477983,*,9,Spouse present,*, Husband,*,Male,0,0,40,*,<=50K
276,"[0, 80[", Private,170924,*,10,Spouse present,*, Husband,*,Male,7298,0,40,*,>50K
277,"[0, 80[", Private,190174,*,10,Spouse not present,*, Not-in-family,*,Female,0,0,40,*,<=50K
278,"[0, 80[", Private,193787,*,10,Spouse not present,*, Own-child,*,Female,0,0,40,*,<=50K
280,"[0, 80[", Private,34918,*,13,Spouse not present,*, Not-in-family,*,Female,0,0,15,*,<=50K
281,"[0, 80[", Local-gov,97688,*,10,Spouse present,*, Husband,*,Male,5178,0,40,*,>50K
282,"[0, 80[", Private,175413,*,12,Spouse not present,*, Unmarried,*,Female,0,0,45,*,<=50K
283,"[0, 80[", Private,173960,*,13,Spouse not present,*, Not-in-family,*,Female,0,0,42,*,<=50K
284,"[0, 80[", Private,205759,*,9,Spouse not present,*, Own-child,*,Male,0,0,40,*,<=50K
