index,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary
17,"[30, 35[", Private,186824,High School,9,Never-married,Technical, Unmarried,*,Male,0,0,40,North America,<=50K
18,"[35, 40[", Private,28887,High School,7,Married-civ-spouse,Nontechnical, Husband,*,Male,0,0,50,North America,<=50K
19,"[40, 45[", Self-emp-not-inc,292175,Graduate,14,Divorced,Nontechnical, Unmarried,*,Female,0,0,45,North America,>50K
20,"[40, 45[", Private,193524,Graduate,16,Married-civ-spouse,Technical, Husband,*,Male,0,0,60,North America,>50K
21,"[50, 55[", Private,302146,High School,9,Separated,Other, Unmarried,*,Female,0,0,20,North America,<=50K
22,"[35, 40[", Federal-gov,76845,High School,5,Married-civ-spouse,Other, Husband,*,Male,0,0,40,North America,<=50K
23,"[40, 45[", Private,117037,High School,7,Married-civ-spouse,Other, Husband,*,Male,0,2042,40,North America,<=50K
24,"[55, 60[", Private,109015,High School,9,Divorced,Technical, Unmarried,*,Female,0,0,40,North America,<=50K
25,"[55, 60[", Local-gov,216851,Undergraduate,13,Married-civ-spouse,Technical, Husband,*,Male,0,0,40,North America,>50K
26,"[15, 20[", Private,168294,High School,9,Never-married,Technical, Own-child,*,Male,0,0,40,North America,<=50K
28,"[35, 40[", Private,367260,High School,9,Divorced,Nontechnical, Not-in-family,*,Male,0,0,80,North America,<=50K
29,"[45, 50[", Private,193366,High School,9,Married-civ-spouse,Technical, Husband,*,Male,0,0,40,North America,<=50K
30,"[20, 25[", Local-gov,190709,Professional Education,12,Never-married,Other, Not-in-family,*,Male,0,0,52,North America,<=50K
31,"[20, 25[", Private,266015,Undergraduate,10,Never-married,Nontechnical, Own-child,*,Male,0,0,44,North America,<=50K
32,"[45, 50[", Private,386940,Undergraduate,13,Divorced,Nontechnical, Own-child,*,Male,0,1408,40,North America,<=50K
33,"[30, 35[", Federal-gov,59951,Undergraduate,10,Married-civ-spouse,Other, Own-child,*,Male,0,0,40,North America,<=50K
34,"[20, 25[", State-gov,311512,Undergraduate,10,Married-civ-spouse,Other, Husband,*,Male,0,0,15,North America,<=50K
35,"[45, 50[", Private,242406,High School,7,Never-married,Technical, Unmarried,*,Male,0,0,40,North America,<=50K
36,"[20, 25[", Private,197200,Undergraduate,10,Never-married,Technical, Own-child,*,Male,0,0,40,North America,<=50K
38,"[30, 35[", Private,84154,Undergraduate,10,Married-civ-spouse,Nontechnical, Husband,*,Male,0,0,38,Unknown,>50K
39,"[45, 50[", Self-emp-not-inc,265477,Professional Education,12,Married-civ-spouse,Technical, Husband,*,Male,0,0,40,North America,<=50K
40,"[30, 35[", Private,507875,High School,5,Married-civ-spouse,Technical, Husband,*,Male,0,0,43,North America,<=50K
41,"[50, 55[", Self-emp-not-inc,88506,Undergraduate,13,Married-civ-spouse,Technical, Husband,*,Male,0,0,40,North America,<=50K
42,"[20, 25[", Private,172987,Undergraduate,13,Married-civ-spouse,Technical, Husband,*,Male,0,0,50,North America,<=50K
43,"[45, 50[", Private,94638,High School,9,Separated,Other, Unmarried,*,Female,0,0,40,North America,<=50K
44,"[25, 30[", Private,289980,High School,9,Never-married,Nontechnical, Not-in-family,*,Male,0,0,35,North America,<=50K
45,"[55, 60[", Federal-gov,337895,Undergraduate,13,Married-civ-spouse,Technical, Husband,*,Male,0,0,40,North America,>50K
46,"[50, 55[", Private,144361,High School,9,Married-civ-spouse,Technical, Husband,*,Male,0,0,38,North America,<=50K
47,"[40, 45[", Private,128354,Graduate,14,Divorced,Nontechnical, Unmarried,*,Female,0,0,40,North America,<=50K
48,"[40, 45[", State-gov,101603,Professional Education,11,Married-civ-spouse,Technical, Husband,*,Male,0,0,40,North America,<=50K
49,"[25, 30[", Private,271466,Professional Education,11,Never-married,Technical, Not-in-family,*,Male,0,0,43,North America,<=50K
50,"[25, 30[", Private,32275,Undergraduate,10,Married-civ-spouse,Nontechnical, Wife,*,Female,0,0,40,North America,<=50K
52,"[45, 50[", Private,51835,Professional Education,15,Married-civ-spouse,Technical, Wife,*,Female,0,1902,60,North America,>50K
53,"[50, 55[", Federal-gov,251585,Undergraduate,13,Divorced,Nontechnical, Not-in-family,*,Male,0,0,55,North America,>50K
54,"[45, 50[", Self-emp-inc,109832,High School,9,Divorced,Nontechnical, Not-in-family,*,Male,0,0,60,North America,<=50K
55,"[40, 45[", Private,237993,Undergraduate,10,Married-civ-spouse,Technical, Husband,*,Male,0,0,40,North America,>50K
56,"[45, 50[", Private,216666,Primary School,3,Married-civ-spouse,Technical, Husband,*,Male,0,0,40,North America,<=50K
57,"[35, 40[", Private,56352,Professional Education,11,Married-civ-spouse,Other, Husband,*,Male,0,0,40,North America,<=50K
58,"[40, 45[", Private,147372,High School,9,Married-civ-spouse,Other, Husband,*,Male,0,0,48,North America,<=50K
59,"[30, 35[", Private,188146,High School,9,Married-civ-spouse,Technical, Husband,*,Male,5013,0,40,North America,<=50K
60,"[30, 35[", Private,59496,Undergraduate,13,Married-civ-spouse,Nontechnical, Husband,*,Male,2407,0,40,North America,<=50K
62,"[45, 50[", Private,149640,High School,9,Married-civ-spouse,Other, Husband,*,Male,0,0,40,North America,<=50K
63,"[40, 45[", Private,116632,Graduate,16,Married-civ-spouse,Technical, Husband,*,Male,0,0,45,North America,>50K
64,"[25, 30[", Private,105598,Undergraduate,10,Divorced,Technical, Not-in-family,*,Male,0,0,58,North America,<=50K
65,"[35, 40[", Private,155537,High School,9,Married-civ-spouse,Technical, Husband,*,Male,0,0,40,North America,<=50K
66,"[25, 30[", Private,183175,Undergraduate,10,Divorced,Other, Not-in-family,*,Female,0,0,40,North America,<=50K
67,"[50, 55[", Private,169846,High School,9,Married-civ-spouse,Other, Wife,*,Female,0,0,40,North America,>50K
68,"[45, 50[", Self-emp-inc,191681,Undergraduate,10,Married-civ-spouse,Nontechnical, Husband,*,Male,0,0,50,North America,>50K
69,"[25, 30[", ?,200681,Undergraduate,10,Never-married,Other, Own-child,*,Male,0,0,40,North America,<=50K
70,"[15, 20[", Private,101509,Undergraduate,10,Never-married,Technical, Own-child,*,Male,0,0,32,North America,<=50K
71,"[30, 35[", Private,309974,Undergraduate,13,Separated,Nontechnical, Own-child,*,Female,0,0,40,North America,<=50K
72,"[25, 30[", Self-emp-not-inc,162298,Undergraduate,13,Married-civ-spouse,Nontechnical, Husband,*,Male,0,0,70,North America,>50K
73,"[20, 25[", Private,211678,Undergraduate,10,Never-married,Technical, Not-in-family,*,Male,0,0,40,North America,<=50K
75,"[25, 30[", Private,213921,High School,9,Never-married,Other, Own-child,*,Male,0,0,40,North America,<=50K
76,"[40, 45[", Private,32214,Professional Education,12,Married-civ-spouse,Other, Husband,*,Male,0,0,40,North America,<=50K
77,"[65, 70[", ?,212759,High School,6,Married-civ-spouse,Other, Husband,*,Male,0,0,2,North America,<=50K
78,"[15, 20[", Private,309634,High School,7,Never-married,Other, Own-child,*,Female,0,0,22,North America,<=50K
79,"[30, 35[", Local-gov,125927,High School,4,Married-civ-spouse,Other, Husband,*,Male,0,0,40,North America,<=50K
80,"[15, 20[", Private,446839,High School,9,Never-married,Nontechnical, Not-in-family,*,Male,0,0,30,North America,<=50K
81,"[50, 55[", Private,276515,Undergraduate,13,Married-civ-spouse,Other, Husband,*,Male,0,0,40,North America,<=50K
82,"[45, 50[", Private,51618,High School,9,Married-civ-spouse,Other, Wife,*,Female,0,0,40,North America,<=50K
83,"[55, 60[", Private,159937,High School,9,Married-civ-spouse,Nontechnical, Husband,*,Male,0,0,48,North America,<=50K
84,"[40, 45[", Private,343591,High School,9,Divorced,Technical, Not-in-family,*,Female,14344,0,40,North America,>50K
85,"[50, 55[", Private,346253,High School,9,Divorced,Nontechnical, Own-child,*,Female,0,0,35,North America,<=50K
86,"[45, 50[", Local-gov,268234,High School,9,Married-civ-spouse,Other, Husband,*,Male,0,0,40,North America,>50K
87,"[30, 35[", Private,202051,Graduate,14,Married-civ-spouse,Technical, Husband,*,Male,0,0,50,North America,<=50K
88,"[30, 35[", Private,54334,High School,5,Never-married,Nontechnical, Not-in-family,*,Male,0,0,40,North America,<=50K
89,"[40, 45[", Federal-gov,410867,Graduate,16,Never-married,Technical, Not-in-family,*,Female,0,0,50,North America,>50K
90,"[55, 60[", Private,249977,Professional Education,11,Married-civ-spouse,Technical, Husband,*,Male,0,0,40,North America,<=50K
91,"[35, 40[", Private,286730,Undergraduate,10,Divorced,Technical, Unmarried,*,Female,0,0,40,North America,<=50K
92,"[25, 30[", Private,212563,Undergraduate,10,Divorced,Technical, Unmarried,*,Female,0,0,25,North America,<=50K
94,"[30, 35[", Local-gov,226296,Undergraduate,13,Married-civ-spouse,Other, Husband,*,Male,0,0,40,North America,>50K
95,"[25, 30[", Local-gov,115585,Undergraduate,10,Never-married,Nontechnical, Not-in-family,*,Male,0,0,50,North America,<=50K
96,"[45, 50[", Self-emp-not-inc,191277,Graduate,16,Married-civ-spouse,Technical, Husband,*,Male,0,1902,60,North America,>50K
97,"[35, 40[", Private,202683,Undergraduate,10,Married-civ-spouse,Nontechnical, Husband,*,Male,0,0,48,North America,>50K
99,"[30, 35[", Federal-gov,249409,High School,9,Never-married,Other, Own-child,*,Male,0,0,40,North America,<=50K
101,"[40, 45[", Private,198282,Undergraduate,13,Married-civ-spouse,Nontechnical, Husband,*,Male,15024,0,60,North America,>50K
102,"[45, 50[", Self-emp-not-inc,149116,Graduate,14,Never-married,Technical, Not-in-family,*,Female,0,0,50,North America,<=50K
103,"[20, 25[", Private,188300,Undergraduate,10,Never-married,Technical, Own-child,*,Female,0,0,40,North America,<=50K
104,"[25, 30[", Private,103432,High School,9,Never-married,Technical, Not-in-family,*,Male,0,0,40,North America,<=50K
105,"[30, 35[", Self-emp-inc,317660,High School,9,Married-civ-spouse,Technical, Husband,*,Male,7688,0,40,North America,>50K
106,"[15, 20[", ?,304873,High School,6,Never-married,Other, Own-child,*,Female,34095,0,32,North America,<=50K
107,"[30, 35[", Private,194901,High School,7,Never-married,Nontechnical, Own-child,*,Male,0,0,40,North America,<=50K
108,"[30, 35[", Local-gov,189265,High School,9,Never-married,Other, Not-in-family,*,Female,0,0,40,North America,<=50K
109,"[40, 45[", Private,124692,High School,9,Married-civ-spouse,Nontechnical, Husband,*,Male,0,0,40,North America,<=50K
110,"[20, 25[", Private,432376,Undergraduate,13,Never-married,Nontechnical, Other-relative,*,Male,0,0,40,North America,<=50K
111,"[35, 40[", Private,65324,Professional Education,15,Married-civ-spouse,Technical, Husband,*,Male,0,0,40,North America,>50K
112,"[55, 60[", Self-emp-not-inc,335605,High School,9,Married-civ-spouse,Other, Husband,*,Male,0,1887,50,North America,>50K
113,"[25, 30[", Private,377869,Undergraduate,10,Married-civ-spouse,Nontechnical, Wife,*,Female,4064,0,25,North America,<=50K
114,"[35, 40[", Private,102864,High School,9,Never-married,Technical, Own-child,*,Female,0,0,40,North America,<=50K
115,"[50, 55[", Private,95647,High School,5,Married-civ-spouse,Nontechnical, Husband,*,Male,0,0,50,North America,<=50K
116,"[55, 60[", Self-emp-inc,303090,Undergraduate,10,Married-civ-spouse,Nontechnical, Husband,*,Male,0,0,50,North America,<=50K
117,"[45, 50[", Local-gov,197371,Professional Education,11,Married-civ-spouse,Technical, Husband,*,Male,0,0,40,North America,>50K
118,"[55, 60[", Private,247552,Undergraduate,10,Married-civ-spouse,Nontechnical, Husband,*,Male,0,0,56,North America,<=50K
119,"[20, 25[", Private,102632,High School,9,Never-married,Technical, Not-in-family,*,Male,0,0,41,North America,<=50K
120,"[20, 25[", Private,199915,Undergraduate,10,Never-married,Other, Own-child,*,Female,0,0,40,North America,<=50K
121,"[40, 45[", Private,118853,Undergraduate,13,Married-civ-spouse,Nontechnical, Husband,*,Male,0,0,60,North America,<=50K
123,"[25, 30[", State-gov,267989,Undergraduate,13,Married-civ-spouse,Technical, Husband,*,Male,0,0,50,North America,>50K
124,"[15, 20[", Private,301606,Undergraduate,10,Never-married,Other, Own-child,*,Male,0,0,35,North America,<=50K
125,"[45, 50[", Private,287828,Undergraduate,13,Married-civ-spouse,Nontechnical, Wife,*,Female,0,0,40,North America,>50K
126,"[20, 25[", Private,111697,Undergraduate,10,Never-married,Other, Own-child,*,Female,0,1719,28,North America,<=50K
127,"[30, 35[", Private,114937,Professional Education,12,Married-civ-spouse,Other, Husband,*,Male,0,0,40,North America,>50K
128,"[35, 40[", ?,129305,High School,9,Married-civ-spouse,Other, Husband,*,Male,0,0,40,North America,<=50K
129,"[35, 40[", Private,365739,Undergraduate,10,Divorced,Technical, Not-in-family,*,Male,0,0,40,North America,<=50K
130,"[25, 30[", Private,69621,Professional Education,12,Never-married,Nontechnical, Not-in-family,*,Female,0,0,60,North America,<=50K
131,"[20, 25[", Private,43323,High School,9,Never-married,Other, Not-in-family,*,Female,0,1762,40,North America,<=50K
132,"[35, 40[", Self-emp-not-inc,120985,High School,9,Married-civ-spouse,Technical, Husband,*,Male,4386,0,35,North America,<=50K
133,"[35, 40[", Private,254202,Undergraduate,13,Married-civ-spouse,Nontechnical, Husband,*,Male,0,0,50,North America,<=50K
134,"[45, 50[", Private,146195,Professional Education,12,Divorced,Technical, Not-in-family,*,Female,0,0,36,North America,<=50K
135,"[35, 40[", Federal-gov,125933,Graduate,14,Married-civ-spouse,Technical, Husband,*,Male,0,0,40,Asia,>50K
136,"[40, 45[", Self-emp-not-inc,56920,High School,9,Married-civ-spouse,Technical, Husband,*,Male,0,0,60,North America,<=50K
137,"[25, 30[", Private,163127,Professional Education,11,Married-civ-spouse,Other, Wife,*,Female,0,0,35,North America,<=50K
138,"[20, 25[", Private,34310,Undergraduate,10,Never-married,Nontechnical, Own-child,*,Male,0,0,20,North America,<=50K
139,"[45, 50[", Private,81973,Undergraduate,10,Married-civ-spouse,Technical, Husband,*,Male,0,0,40,North America,>50K
140,"[60, 65[", Self-emp-inc,66614,High School,9,Married-civ-spouse,Technical, Husband,*,Male,0,0,40,North America,<=50K
141,"[25, 30[", Private,232782,Undergraduate,10,Never-married,Nontechnical, Own-child,*,Female,0,0,40,North America,<=50K
142,"[15, 20[", Private,316868,Undergraduate,10,Never-married,Other, Own-child,*,Male,0,0,30,North America,<=50K
143,"[45, 50[", Private,196584,Professional Education,11,Never-married,Technical, Not-in-family,*,Female,0,1564,40,North America,>50K
145,"[30, 35[", Private,185814,High School,9,Never-married,Other, Unmarried,*,Female,0,0,30,North America,<=50K
146,"[20, 25[", Private,175374,Undergraduate,10,Married-civ-spouse,Other, Husband,*,Male,0,0,24,North America,<=50K
147,"[35, 40[", Private,108293,High School,9,Widowed,Other, Unmarried,*,Female,0,0,24,North America,<=50K
148,"[60, 65[", Private,181232,High School,7,Married-civ-spouse,Technical, Husband,*,Male,0,2179,40,North America,<=50K
149,"[40, 45[", ?,174662,Undergraduate,10,Divorced,Other, Not-in-family,*,Female,0,0,40,North America,<=50K
150,"[45, 50[", Local-gov,186009,Undergraduate,10,Divorced,Other, Unmarried,*,Female,0,0,38,North America,<=50K
151,"[30, 35[", Private,198183,High School,9,Never-married,Other, Not-in-family,*,Female,0,0,40,North America,<=50K
153,"[20, 25[", Private,296158,High School,9,Never-married,Technical, Own-child,*,Male,0,0,35,North America,<=50K
154,"[50, 55[", ?,252903,High School,9,Divorced,Other, Not-in-family,*,Male,0,0,45,North America,>50K
155,"[45, 50[", Private,187715,High School,9,Married-civ-spouse,Technical, Husband,*,Male,0,0,46,North America,<=50K
156,"[20, 25[", Private,214542,Undergraduate,13,Never-married,Nontechnical, Not-in-family,*,Male,0,0,40,North America,<=50K
158,"[25, 30[", Private,191535,High School,9,Divorced,Technical, Not-in-family,*,Male,0,0,60,North America,<=50K
159,"[40, 45[", Private,228456,Undergraduate,13,Separated,Other, Other-relative,*,Male,0,0,50,North America,<=50K
161,"[25, 30[", Private,252752,High School,9,Never-married,Other, Unmarried,*,Female,0,0,40,North America,<=50K
162,"[40, 45[", Self-emp-inc,78374,Graduate,14,Divorced,Nontechnical, Unmarried,*,Female,0,0,40,North America,<=50K
164,"[45, 50[", Self-emp-not-inc,201080,Graduate,14,Married-civ-spouse,Nontechnical, Husband,*,Male,0,0,40,North America,>50K
165,"[35, 40[", Private,207157,Undergraduate,10,Divorced,Other, Unmarried,*,Female,0,0,40,North America,<=50K
166,"[35, 40[", Federal-gov,235485,Professional Education,12,Never-married,Nontechnical, Not-in-family,*,Male,0,0,42,North America,<=50K
168,"[15, 20[", Private,25828,High School,7,Never-married,Nontechnical, Own-child,*,Male,0,0,16,North America,<=50K
170,"[25, 30[", Private,124953,High School,9,Never-married,Other, Not-in-family,*,Male,0,1980,40,North America,<=50K
171,"[25, 30[", State-gov,175325,High School,9,Married-civ-spouse,Other, Husband,*,Male,0,0,40,North America,<=50K
172,"[50, 55[", Private,96062,Undergraduate,10,Married-civ-spouse,Nontechnical, Husband,*,Male,0,1977,40,North America,>50K
173,"[25, 30[", Private,428030,Undergraduate,13,Never-married,Technical, Not-in-family,*,Male,0,0,50,North America,<=50K
174,"[25, 30[", State-gov,149624,Undergraduate,13,Married-civ-spouse,Technical, Husband,*,Male,0,0,40,North America,>50K
176,"[20, 25[", Private,312956,High School,9,Never-married,Technical, Own-child,*,Male,0,0,40,North America,<=50K
177,"[30, 35[", Private,483777,High School,9,Never-married,Nontechnical, Not-in-family,*,Male,0,0,40,North America,<=50K
178,"[15, 20[", Private,183930,High School,9,Never-married,Other, Own-child,*,Male,0,0,12,North America,<=50K
179,"[30, 35[", Private,37274,Undergraduate,13,Married-civ-spouse,Technical, Husband,*,Male,0,0,65,North America,<=50K
180,"[40, 45[", Local-gov,181344,Undergraduate,10,Married-civ-spouse,Nontechnical, Husband,*,Male,0,0,38,North America,>50K
181,"[40, 45[", Private,114580,Undergraduate,10,Divorced,Other, Not-in-family,*,Female,0,0,40,North America,<=50K
182,"[30, 35[", Private,633742,Undergraduate,10,Never-married,Technical, Not-in-family,*,Male,0,0,45,North America,<=50K
183,"[40, 45[", Private,286370,High School,4,Married-civ-spouse,Technical, Husband,*,Male,0,0,40,North America,>50K
184,"[35, 40[", Federal-gov,29054,Undergraduate,10,Married-civ-spouse,Other, Husband,*,Male,0,0,42,North America,>50K
185,"[30, 35[", Private,304030,High School,9,Married-civ-spouse,Other, Husband,*,Male,0,0,40,North America,<=50K
186,"[40, 45[", Self-emp-not-inc,143129,Undergraduate,13,Divorced,Nontechnical, Not-in-family,*,Female,0,0,40,North America,<=50K
187,"[50, 55[", ?,135105,Undergraduate,13,Divorced,Other, Not-in-family,*,Female,0,0,50,North America,<=50K
188,"[30, 35[", Private,99928,Graduate,14,Married-civ-spouse,Technical, Wife,*,Female,0,0,50,North America,<=50K
189,"[55, 60[", State-gov,109567,Graduate,16,Married-civ-spouse,Technical, Husband,*,Male,0,0,1,North America,>50K
190,"[35, 40[", Private,155222,Undergraduate,10,Divorced,Technical, Not-in-family,*,Female,0,0,28,North America,<=50K
191,"[20, 25[", Private,159567,Undergraduate,10,Married-civ-spouse,Technical, Husband,*,Male,0,0,40,North America,<=50K
192,"[40, 45[", Local-gov,523910,Undergraduate,13,Married-civ-spouse,Technical, Husband,*,Male,0,0,40,North America,<=50K
193,"[45, 50[", Private,120939,Undergraduate,10,Married-civ-spouse,Technical, Husband,*,Male,0,0,45,North America,<=50K
194,"[40, 45[", Federal-gov,130760,Undergraduate,13,Married-civ-spouse,Technical, Husband,*,Male,0,0,24,North America,<=50K
195,"[20, 25[", Private,197387,Primary School,3,Married-civ-spouse,Other, Other-relative,*,Male,0,0,40,North America,<=50K
196,"[35, 40[", Private,99374,Undergraduate,10,Divorced,Technical, Not-in-family,*,Male,0,0,40,North America,<=50K
197,"[40, 45[", Federal-gov,56795,Graduate,14,Never-married,Nontechnical, Not-in-family,*,Female,14084,0,55,North America,>50K
198,"[35, 40[", Private,138992,Graduate,14,Married-civ-spouse,Technical, Other-relative,*,Male,7298,0,40,North America,>50K
199,"[20, 25[", Self-emp-not-inc,32921,High School,9,Never-married,Nontechnical, Not-in-family,*,Male,0,0,40,North America,<=50K
200,"[25, 30[", Private,397317,Graduate,14,Never-married,Technical, Not-in-family,*,Female,0,1876,40,North America,<=50K
202,"[50, 55[", Private,259323,Undergraduate,13,Married-civ-spouse,Nontechnical, Husband,*,Male,0,0,50,North America,>50K
203,"[40, 45[", Local-gov,254817,Undergraduate,10,Never-married,Technical, Not-in-family,*,Female,0,1340,40,North America,<=50K
204,"[35, 40[", State-gov,48211,High School,9,Divorced,Other, Unmarried,*,Female,0,0,35,North America,<=50K
205,"[15, 20[", Private,140164,High School,7,Never-married,Nontechnical, Own-child,*,Female,0,0,40,North America,<=50K
206,"[35, 40[", Private,128757,Undergraduate,13,Married-civ-spouse,Other, Husband,*,Male,7298,0,36,North America,>50K
207,"[35, 40[", Private,36270,High School,9,Divorced,Technical, Not-in-family,*,Male,0,0,60,North America,<=50K
208,"[55, 60[", Self-emp-inc,210563,High School,9,Married-civ-spouse,Nontechnical, Wife,*,Female,15024,0,35,North America,>50K
209,"[15, 20[", Private,65368,High School,7,Never-married,Nontechnical, Own-child,*,Female,0,0,12,North America,<=50K
210,"[40, 45[", Local-gov,160943,High School,9,Married-civ-spouse,Other, Husband,*,Male,0,0,40,North America,<=50K
211,"[35, 40[", Private,208358,High School,9,Married-civ-spouse,Technical, Husband,*,Male,0,0,40,North America,>50K
212,"[35, 40[", Private,153790,Undergraduate,10,Never-married,Nontechnical, Not-in-family,*,Female,0,0,40,North America,<=50K
213,"[60, 65[", Private,85815,High School,9,Married-civ-spouse,Technical, Husband,*,Male,0,0,40,North America,<=50K
214,"[50, 55[", Self-emp-inc,125417,High School,4,Married-civ-spouse,Technical, Husband,*,Male,0,0,40,North America,>50K
215,"[35, 40[", Private,635913,Undergraduate,13,Never-married,Nontechnical, Not-in-family,*,Male,0,0,60,North America,>50K
218,"[45, 50[", Private,109434,Undergraduate,13,Married-civ-spouse,Technical, Husband,*,Male,0,0,55,North America,<=50K
219,"[25, 30[", Private,255004,High School,6,Never-married,Technical, Not-in-family,*,Male,0,0,40,North America,<=50K
220,"[30, 35[", Private,197860,Undergraduate,10,Married-civ-spouse,Nontechnical, Husband,*,Male,0,0,40,North America,<=50K
223,"[50, 55[", Private,176681,High School,9,Married-civ-spouse,Other, Husband,*,Male,0,0,20,North America,<=50K
225,"[15, 20[", Private,243313,High School,9,Never-married,Nontechnical, Own-child,*,Female,0,0,40,North America,<=50K
226,"[60, 65[", ?,24215,High School,6,Divorced,Other, Not-in-family,*,Female,0,0,10,North America,<=50K
227,"[65, 70[", Self-emp-not-inc,167687,High School,9,Married-civ-spouse,Other, Husband,*,Male,1409,0,50,North America,<=50K
229,"[65, 70[", Private,176796,High School,9,Divorced,Other, Not-in-family,*,Female,0,0,40,North America,<=50K
230,"[35, 40[", Private,538583,High School,7,Separated,Other, Not-in-family,*,Male,3674,0,40,North America,<=50K
231,"[40, 45[", Private,130408,High School,9,Divorced,Nontechnical, Unmarried,*,Female,0,0,38,North America,<=50K
232,"[25, 30[", Private,159732,Undergraduate,10,Never-married,Other, Not-in-family,*,Male,0,0,42,North America,<=50K
233,"[30, 35[", Private,110978,Undergraduate,10,Divorced,Technical, Other-relative,*,Female,0,0,40,North America,<=50K
234,"[25, 30[", Private,76714,Professional Education,15,Never-married,Technical, Not-in-family,*,Male,0,0,55,North America,>50K
235,"[55, 60[", State-gov,268700,High School,9,Married-civ-spouse,Other, Husband,*,Male,0,0,40,North America,<=50K
236,"[40, 45[", State-gov,170525,Undergraduate,10,Never-married,Other, Not-in-family,*,Female,0,0,38,North America,<=50K
237,"[40, 45[", Private,180138,Undergraduate,13,Married-civ-spouse,Nontechnical, Husband,*,Male,0,0,50,Asia,>50K
238,"[35, 40[", Local-gov,115076,Graduate,14,Married-civ-spouse,Nontechnical, Husband,*,Male,0,0,70,North America,>50K
239,"[20, 25[", Private,115458,High School,9,Never-married,Other, Own-child,*,Male,0,0,40,North America,<=50K
240,"[40, 45[", Private,347890,Undergraduate,13,Married-civ-spouse,Technical, Husband,*,Male,0,0,40,North America,>50K
241,"[40, 45[", Self-emp-not-inc,196001,High School,9,Married-civ-spouse,Other, Wife,*,Female,0,0,20,North America,<=50K
242,"[20, 25[", State-gov,273905,Professional Education,12,Married-civ-spouse,Other, Husband,*,Male,0,0,50,North America,<=50K
243,"[20, 25[", ?,119156,Undergraduate,10,Never-married,Other, Own-child,*,Male,0,0,20,North America,<=50K
244,"[35, 40[", Private,179488,Undergraduate,10,Divorced,Technical, Not-in-family,*,Male,0,1741,40,North America,<=50K
246,"[55, 60[", Private,236596,High School,9,Married-civ-spouse,Other, Husband,*,Male,0,0,45,North America,>50K
247,"[30, 35[", Private,183916,High School,9,Never-married,Other, Not-in-family,*,Female,0,0,34,North America,<=50K
248,"[40, 45[", Private,207578,Professional Education,12,Married-civ-spouse,Technical, Husband,*,Male,0,1977,60,North America,>50K
250,"[40, 45[", Private,112763,Professional Education,15,Married-civ-spouse,Technical, Wife,*,Female,0,0,40,North America,>50K
251,"[40, 45[", Private,390781,Undergraduate,13,Married-civ-spouse,Other, Wife,*,Female,0,0,40,North America,<=50K
252,"[55, 60[", Local-gov,171328,High School,6,Widowed,Other, Unmarried,*,Female,0,0,30,North America,<=50K
253,"[15, 20[", Local-gov,27382,Undergraduate,10,Never-married,Other, Own-child,*,Male,0,0,40,North America,<=50K
254,"[55, 60[", Private,259014,Undergraduate,10,Never-married,Other, Not-in-family,*,Male,0,0,20,North America,<=50K
255,"[40, 45[", Self-emp-not-inc,303044,High School,9,Married-civ-spouse,Other, Husband,*,Male,0,0,40,Asia,>50K
256,"[20, 25[", Private,117789,High School,9,Never-married,Other, Own-child,*,Female,0,0,40,North America,<=50K
